title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
The Franco-Americans in a New England Community : An Experiment in Survival ,"A dissertation in sociology on the Franco Americans of Nashua, New Hampshire, previous to 1950, their community culture, and the implications of American assimilation on their social, linguistic, and religious norms.","Theriault, George F.",,,1951,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/77000216"">77000216</a>","1850-1950; Nashua, New Hampshire",,,,,,,,,,,215,"Cambridge,  Massachusetts",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=cfCAcgAACAAJ"">The Franco-Americans in a New England Community...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/6a1c9f92fb2862c326d427a1c374f30b.jpg,Acculturation and Assimilation;Ethnicity and Collective Identity;Language and Linguistics;Nashua NH;Nonfiction;Nonfiction -- History -- Labor and Social;Religion;Social History,Thèses & Dissertations
La littérature française de Nouvelle-Angleterre,"Un oeuvre qui explore le phénomiène de la littérature langue française écrit et lit dans la Nouvelle-Angleterre, jusqu'à  1945. Réédité en 1946 par Fides, les Publications de l'Université Laval (http://www.worldcat.org/oclc/5198661).","Therriault, Mary-Carmel",,,1945,,fr,,,,Thièse/Dissertation,"<a href=""http://www.worldcat.org/oclc/77409396"">77409396</a>",1850-1945; Nouvelle-Angleterre,,,,,,,,,,,383,"Québec, Québec",,,,,,"<div class=""element-text""><a href=""http://ariane2.bibl.ulaval.ca/ariane/?id=01-1164317"">La littérature française...</a> @ Université Laval</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=BU4-AAAAIAAJ"">La littérature française...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/0edbbbfd27ef9a3e494d540be11b0b2c.jpg,Acadians;Boston MA;Canada;Community: Customs and Social Life;Criticism and Review;Fall River MA;Fiction and Literature;Fitchburg MA;Government and Politics;Holyoke MA;Journalism;Language and Linguistics;Lewiston ME;Literary Works;Literary Works -- Criticism and History;Lowell MA;Manchester NH;Montréal QC;New England;New York;Personal History: Biography and Oral History;Poetry;Religion;United States;Vermont;Woonsocket RI;Worcester MA,Thèses & Dissertations
Le concept de communauté en géographie vu à  travers le petit Québec de la Floride,"Le résumé de Tremblay: ""Dans cette these de doctorat, nous explorons le concept de communauté, lequel appartient à  la sociologie mais qui est d'un grand intéret pour les géographes par sa dimension spatiale plutot méconnue.  Ce que nous cherchons  à  mieux connaitre c'est le role des lieux dans la vie quotidienne des membres d'une communauté en banlieue....Dans un premier temps, nous montrons la pertinence d'utliser l'approche sociogéographique pour étudier la communauté. Ensuite, nous traitons de concept de communauté et des multiples mutations qu'il a connues depuis une centaine d'années. Cette partie de la these permet également à  constater que, comme le propose le géographe R.J. Johnston (1993), il y a un rapprochement entre le concept d'espace social de la geographe Anne Buttimer et celui de communauté....Dans la seconde moitié de notre these, nous appliquons notre réflexion à  une étude de cas, c'est- à -dire l'espace canadien-francais en ballieue de Miami, que nous appelons ici ""Floribec"". A partir d'observations de terrain, réunies dans un chapitre qui offre une vision de l'extérieur de la géographie de Floribec, nous nous posons les questions suivantes. Quels sont les institutions et les lieux structurants floribécois et quel role jouent-ils dans leur vie quotidienne de cette communauté? Aussi, comment Floribec est-elle organisée spatialement? Par la suite nous devoilons une vision de l'intérieur de la géographie de Floribec et ce, à  partir des résultats d'une enquete réalisée aupres de commercants floribécois....Cette étude de cas permet non seulement de révéler l'organisation spatiale de Floribec, mais aussi de suggérer qu'une communauté se structure à  partir d'un ensemble de lieux structurants dont certains éloignées, qui lui donnent sa cohérence, et d'ou la communauté tire son identité.""","Tremblay, Remy",Texte intégral,,2000,,fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/50754742"">50754742</a>",20e siiècle; Floride,,,,,,,,,,,297,"Ottawa, Ontario",,,,,,"<div class=""element-text""><a href=""http://www.nlc-bnc.ca/obj/s4/f2/dsk1/tape4/PQDD_0019/NQ57072.pdf"">Le concept de communauté...</a> @ Library and Archives Canada</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=aee6SgAACAAJ"">Le concept de communauté...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/77d2ae6d5ecf95333385fd4f37f3d9f3.jpg,Canada;Community: Customs and Social Life;Demography;Emigration and Immigration;Florida;France;Geography;Great Britain;Hollywood FL;Miami FL;Nonfiction;Nonfiction -- Geography;Québec;United States,Thèses & Dissertations
Images of French Language and Culture Outside of France : A Survey of a Franco-American Population in New England ,"From the author: ""In the first part of the dissertation, we analyze the institutions which traditionally favored bilingualism: the family, the parochial school, the Catholic parish, the social environment, the media and other organisms such as mutual benefit societies and social clubs. The second part deals with images of French language and culture. These chapters treat of the non-linguistic make-up of Franco-American culture, the way Franco-Americans perceive their ethnic tongue and their attitudes towards it, and the written and oral French mastery of our population. In the final part of the analysis, we examine how Franco-American ethnic identity is defined by the individuals questioned and their views on the future of French language and culture in New England.""","Péloquin-Faré, Louise",,,1981,,fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/17760529"">17760529</a>",20e siiècle; Nouvelle-Angleterre,,,,,,,,,,,445,"Middlebury, Vermont",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=yU5yAAAAMAAJ"">Images de la langue...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/fa3a671bc915da9fdba6a7a9278cf2ff.jpg,Community: Customs and Social Life;Connecticut;Demography;Education;Ethnicity and Collective Identity;Family;Journalism;Language and Linguistics;Maine;Massachusetts;New England;New Hampshire;Nonfiction;Nonfiction -- French in North America;Nonfiction -- Language and Linguistics;Personal History: Biography and Oral History;Religion;Rhode Island;Vermont,Thèses & Dissertations
"Immigration of French Canadians to New England, 1840-1900 : A Geographical Analysis ","Study of French-Canadian emigration into the United States during the nineteenth century. Pivotal research in French Canadian emigration. Includes maps that show migration patterns from specific Canadian regions to specific areas in New England. From the author: ""The purpose of this study is to examine geographically the French-Canadian population in New England in terms of the spatial interaction between New England and Québec. It is hoped that the conclusions relating to their experience will have relevance to the general study of immigration.""","Vicero, Ralph",,,1968,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/2934957"">2934957</a>",1840-1900; New England; Québec,,,,,,,,,,,449,"Madison, Wisconsin",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=yZzVAAAAMAAJ"">Immigration of French Canadians to New England...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/608d81f8884ec56a15323700e7264555.jpg,Aroostook County ME;Biddeford ME;Burlington VT;Chicopee MA;Concord NH;Demography;Dover NH;Emigration and Immigration;Farming and Agriculture;Forestry;Geography;Holyoke MA;Illinois;Journalism;Kennebec River Valley;Labor History;Lawrence MA;Lowell MA;Madawaska ME;Manchester NH;Michigan;Mills and Mill Work;Milton VT;Minnesota;Nashua NH;New England;New York;Newport VT;Nonfiction;Nonfiction -- Geography;Nonfiction -- History -- Labor and Social;Pawtucket RI;Quinebaug River Valley;Saco ME;Shetucket River Valley;St. Albans VT;St. John River Valley;St. Lawrence River Valley;Waterville ME;Willimantic River Valley;Winooski VT;Wisconsin;Worcester MA,Thèses & Dissertations
"Gender and the Québécois Migration to New England, 1870-1930 : A Comparative Case Study ","A study of gender in the context of Quebecois immigration to the United States over a sixty-year period (1870-1930). Observations on gender evidenced in the labor statistics of this time period. The foundation and development of a Franco American ""transnational identity,"" and the impact of gender concepts on immigrant identity building (iv). From the author: ""This study...seeks to understand both how gender shaped the process of relocation for the migrants, and how the migrants' understandings of gender changed throughout the migration process. Using a comparative case study, it focuses primarily on the French Canadian migrant communities of Lewiston, Maine and Worcester, Massachusetts"" (iv).","Waldron, FlorenceMae",,,2003,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/55504516"">55504516</a>",1870-1930; New England; Québec,,,,,,,,,,,308,"Minneapolis, Minnesota",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=KMXFIgAACAAJ"">Gender and the Québécois Migration...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/21a404bec4da93337806353436261f9e.jpg,Business and Economics;Demography;Emigration and Immigration;Ethnicity and Collective Identity;Family;Gender and Sexuality;Labor History;Lewiston ME;Mills and Mill Work;New England;Nonfiction;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Québec;Worcester MA,Thèses & Dissertations
"Postcolonialism in North America : Imaginative Colonization in Henry Thoreau's ""A Yankee in Canada"" and Jacques Poulin's ""Volkswagen Blues""","Also featured, in abridged form, in the Massachusetts Review (see 'Journal Articles'). From the author: ""This thesis introduces the concept of imaginative colonization in postcolonial literary and cultural studies, which has a particular relevance to the literatures of North America. It argues that the postcolonial experiences of the former colonies of England and France in the Americas, particularly the United States and French Canada, have been primarily conditioned by their relations to each other and not by their relations to the former colonizing power. Imaginative colonization occurs when one former colony, using the means of the cross-border narrative and/or the postmodern recuperation of history, reimagines another not as an autonomous cultural entity, but as a feature of its own history, language, ideology, and even cartography. Focusing especially on Henry Thoreau's travelogue, 'A Yankee in Canada' (1866) and Jacques Poulin's postmodern novel, 'Volkswagen Blues' (1984), but taking into account the entire history of French Canadian-American relations, this thesis establishes that the practice of imaginative colonization in North American literatures is parallel but nonsynchronous: both American and French Canadian literature go through the same developmental stages of decolonization and postcolonial imaginative colonization, even though they do so in different centuries. The examples presented also indicate that imaginative colonization blurs the established dividing lines between works of fact and fiction and that it occurs in both French and English.""","Weisman, Adam",,,1995,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/34361480"">34361480</a>",1750-1995; Canada; United States,,,,,,,,,,,263,"Cambridge, Massachusetts",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=73eUHAAACAAJ"">Postcolonialism in North America...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/5b9b9ef0d052c665f9ec7bd8db718961.jpg,Canada;Criticism and Review;England;Ethnicity and Collective Identity;Fiction and Literature;France;Government and Politics;Literary Works;Literary Works -- Criticism and History;Québec;United States,Thèses & Dissertations
Le F.A.R.O.G. Forum : autopsie d'un journal d'éveil et de combat,"Mémoire de récherche qui explore le journal du Centre Franco-Américan de l'Université du Maine - Le F.A.R.O.G. Forum - de 1972 aux années 1980. Situé dans le contexte de journalisme franco-américain, et comme publication francophone aux États-Unis pendant le mouvement québécois pour la souveraineté du Canada.","Brousseau, Yves",Preview,Université Laval,1983,,fr,,,,Thesis,"<a href=""http://www.worldcat.org/oclc/77425445"">77425445</a>",1972-1985; Maine; Nouvelle-Angleterre,,,,,,Français,,,,,,,,,,,,"<div class=""element-text""><a href=""http://francoamerican.org/academic/AUTOPSIE_Forum_1983.pdf"">http://francoamerican.org/academic/AUTOPSIE_Forum_1983.pdf</a> (les chapitres 3, 4, 5)</div>",,,,,https://francolibrary.com/archive/files/e8515d3d1f8b01f02a5f78d2e6c7aa65.jpg,Education;Government and Politics;Journalism;Language and Linguistics;New England;Nonfiction;Nonfiction -- Education;Nonfiction -- History -- Clubs and Societies;Nonfiction -- History -- Labor and Social;Nonfiction -- Journalism;Orono ME,Thèses & Dissertations
"""Accidents of terrain"" : The native and foreign worlds of David Plante","From the author: ""David Plante, an American writer born in Providence, Rhode Island in 1940, examines the inextricable connection between space and time, place and identity in his most important work, a series of semi-autobiographical novels and short stories about the Francoeur family. This study follows Daniel Francoeur, Plante's principal recurring character and fictional counterpart, on a journey of self-discovery in five novels that are representative of the three decades of Plante's career and illustrative of experiences located in both the native and foreign environments of his fictional world. In these five novels: The Family, The Woods, The Country, The Foreigner, and The Accident, Plante maps a terrain that extends in time and space from the insular French Canadian, Catholic parish in Providence where Daniel Francoeur grows up to the cities of Europe where he spends his late adolescence.""","Aylward, Susan L.",Full text,,1998,,en,,,,,"<a href=""http://www.worldcat.org/oclc/40702182"">40702182</a>","20th century; Providence, Rhode Island; Europe",,,,,,,,,,,147,"Kingston, Rhode Island",,,,,,"<div class=""element-text""><a href=""http://digitalcommons.uri.edu/dissertations/AAI9902552/"">""Accidents of terrain""...</a> @ DigitalCommons@URI</div>",,,,,https://francolibrary.com/archive/files/3ddd5a5d1918b9b90188d343cd3d7acf.jpg,Acculturation and Assimilation;Criticism and Review;Ethnicity and Collective Identity;Family;Fiction and Literature;Gender and Sexuality;Literary Works;Literary Works -- Criticism and History;Personal History: Biography and Oral History;Providence RI;United States,Thèses & Dissertations
The Role of Fr. Jean-Baptiste Proulx in the Danielson Affair and in the Manitoba School Question,"From the author: ""The thesis is an examination of the role of Fr. Jean-Baptiste Proulx as an intermediary for the French-Canadian laity at St. James' Church in Danielson, Connecticut in the parish discord known as the Danielson Affair, and as a secret ambassador of Prime Minister Wilfred Laurier for negotiations with Pope Leo XIII in order to settle the Manitoba School Question in 1896. The thesis re-examines the histories that have been written about Fr. Proulx's role in both historical events, and the histories that are examined are the book and dissertation by Sr. Dolores Liptak, European Immigrants and the Catholic Church in Connecticut, 1870-1920, and Robert Rumilly's Histoire des Franco-Américains and volumes eight and nine of his series, Histoire de la Province du Québec. ... The sources that are used to re-examine the histories are sources that Robert Rumilly used, such as the Papers of Fr. Proulx that are held by the National Archives of Quebec at Montreal, as well as Fr. Proulx's own account as an intermediary in the Danielson Affair, entitled: ""Journal of My Steps and Walks in the Diocese of Hartford on the Subject of Danielson by the Reverend J.B. Proulx, Parish Priest of St. Lin."" Also used are several contemporary newspapers in Connecticut, as well as three French-language newspapers that were published in Montreal and in Southern New England. In the analysis of the Danielson Affair and the Manitoba School Question, the thesis examines the development of several documents in light of either historical event. ... Also, the thesis analyzes two speeches from the Eleventh Convention of the Canadiens-Américains du Connecticut that was held in September 1896, and how they became two documents about the Danielson Affair that were forwarded to Fr. Proulx while he was in Rome. Other documents that are examined are the decision of the Connecticut Supreme Court of Errors on the contested election of lay trustees at St. James' Church in Danielson, known as 'State ex rel. George Barry vs. Eli Getty and James Reynolds,' and the response by the Roman Catholic Diocese of Hartford to the said decision that changed the state laws for the incorporation of Catholic parishes, 'An Act concerning the Organization of Roman Catholic Churches' in 1903.""","Marceau, Albert J. ",Full text,,2009,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/558840837"">558840837</a>","1870-1920; Danielson, Connecticut; Manitoba; Québec",,,,,,,,,,,194,"New Britain, Connecticut",,,,,,"<div class=""element-text""><a href=""http://content.library.ccsu.edu/cdm4/item_viewer.php?CISOROOT=/ccsutheses&amp;CISOPTR=1220&amp;CISOBOX=1&amp;REC=10"">The Role of Fr. Jean-Baptists Proulx...</a> @ CCSU</div>",,,,,https://francolibrary.com/archive/files/3019b3ab304eac6d01d003376665c348.jpg,Canada;Connecticut;Criticism and Review;Danielson CT;Education;Journalism;Manitoba;New England;Nonfiction;Nonfiction -- Government and Politics;Nonfiction -- History -- Religion;Québec;Religion,Thèses & Dissertations
"French Canadian Influence in Manchester, N.H. before 1891","Master's thesis on the impact of French-Canadian immigration, labor, religion, and community-building in the industrial city of Manchester, New Hampshire, in the nineteenth century. Approaches this community before its more recent periods of growth at the beginning of the twentieth century.","Paradis, Wilfrid Henry ",,,1949,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/11477573"">11477573</a>","1820-1890; Manchester, New Hampshire",,,,,,,,,,,76,"Baltimore, Maryland",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=NnN_HAAACAAJ"">French Canadian Influence...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/0853f6c49c05f4453410a06ec9fe02b3.jpg,Acculturation and Assimilation;Community: Customs and Social Life;Emigration and Immigration;Ethnicity and Collective Identity;Labor History;Manchester NH;Nonfiction;Nonfiction -- History -- Local;Nonfiction -- Immigration;Religion;Social History,Thèses & Dissertations
The Need for Bilingual Education in the Schools of Vermont,"Argument toward implementing a bilingual education program in the public schools of the state of Vermont. Written in the context of the 1968 United States congressional discussions about funding bilingual education in general, and the scope of languages to which congress would propose attention. Uses Vermont as a case study in language demographics. Presents the author's collection of data concerning Vermont language usage, geographic distribution of children with limited English-speaking ability, and other factors pertinent to the federal legislation in question. While the dissertation engages bilingual education as a national phenomenon involving many languages other than English, the specific case of Vermont orientates the author toward the language realities of that state, the bulk of non-English speakers being represented in populations of French-speaking Franco Americans there. Contains an overview of scholarship on bilingualism. ","O'Connor, Daniel Giles ",,,1969,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/116818"">116818</a>",1960s; Vermont,,,,,,,,,,,301,"Amherst, Massachusetts",,,,,,"<div class=""element-text""><a href=""http://umass.worldcat.org/oclc/8423856"">The Need for Bilingual Education...</a> @ UMass Amherst</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=8OpEnQEACAAJ"">The Need for Bilingual Education...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/dc3e727b0e0bfc97553d9c8316b291be.jpg,Acculturation and Assimilation;Albany VT;Alburg VT;Bakersfield VT;Barnet VT;Barre VT;Barton VT;Bennington VT;Berkshire VT;Brandon VT;Brattleboro VT;Brighton VT;Brownington VT;Burlington VT;Canaan VT;Charleston VT;Charlotte VT;Clarendon VT;Colchester VT;Coventry VT;Demography;Derby VT;Eden VT;Education;Enosburg Falls VT;Essex VT;Ethnicity and Collective Identity;Fair Haven VT;Fairfax VT;Ferrisburgh VT;Franklin VT;Georgia VT;Government and Politics;Hanover NH;Hardwick VT;Highgate VT;Holland VT;Hyde Park VT;Irasburg VT;Jay VT;Jericho VT;Language and Linguistics;Lowell VT;Lyndon VT;Manchester VT;Middlebury VT;Middlesex VT;Milton VT;Montgomery VT;Montpelier VT;Morristown VT;New Haven VT;Newbury VT;Newport VT;Nonfiction;Nonfiction -- Education;Nonfiction -- Government and Politics;Nonfiction -- Language and Linguistics;Norton VT;Orange VT;Orleans County VT;Pownal VT;Proctor VT;Putney VT;Richford VT;Richmond VT;Rockingham VT;Rutland VT;Shelburne VT;Sheldon VT;South Burlington VT;Springfield VT;St. Albans VT;St. Johnsbury VT;Stowe VT;Sutton VT;Swanton VT;Troy VT;Vergennes VT;Vermont;Walden VT;West Rutland VT;Westfield VT;Westford VT;Westminster VT;Whiting VT;Williamstown VT;Wilmington VT;Windsor VT;Wolcott VT,Thèses & Dissertations
The Measured Effects on Language Development of Bilinguals and Monolinguals with Varied Pre-First Grade Programs,"Analysis of early education programs and their varying effects on monolingual and French/English bilingual students in the state of Maine. How the effectiveness of educational programs can be measured with regard to anglophone, francophone, and bilingual American students.","Michaud, Guy Roland ",,,1970,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/51537550"">51537550</a>;<a href=""http://www.worldcat.org/oclc/2580126"">2580126</a>",1960s; Maine,,,,,,,,,,,139,"Orono, Maine",,,,,,"<div class=""element-text""><a href=""http://www.library.umaine.edu/theses/theses.asp?Cmd=abstract&amp;ID=ocm51537550"">The Measured Effects...</a> @ University of Maine</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=f0QUnQEACAAJ"">The Measured Effects...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/5ca6b37dbb760deda82a3fa4304391cc.jpg,Aroostook County ME;Education;Language and Linguistics;Maine;Nonfiction;Nonfiction -- Education;Nonfiction -- Language and Linguistics,Thèses & Dissertations
"Pronunciation of the French Spoken at Brunswick, Maine","Observations and analyses of the linguistic characteristics of vernacular French in the French Canadian and Franco American community of Brunswick, Maine, in the early twentieth century. Special emphasis on word pronunciation and its relationship to the pronunciation of words in Parisian French, as measured by the contemporary linguist. Republished in book form.","Locke, William Nash ",,,1941,,en; fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/315848"">315848</a>","1940; Brunswick, Maine",,,,,,,,,,,377,"Cambridge, Massachusetts",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=Xzu3tgAACAAJ"">Pronunciation of the French...</a> @ Google Books</div>;<div class=""element-text""><a href=""http://hollis.harvard.edu/?itemid=|library/m/aleph|003883086"">Pronunciation of French...</a> @ Harvard University</div>",,,,,https://francolibrary.com/archive/files/80eefc6cc740f331b157b6328b0c7b61.jpg,Brunswick ME;Community: Customs and Social Life;Demography;Kennebec River Valley;Language and Linguistics;Maine;New England;Nonfiction;Nonfiction -- History -- Local;Nonfiction -- Language and Linguistics;Québec,Thèses & Dissertations
Becoming Holy in Early Canada : Performance and the Making of Holy Persons in Society and Culture,"From the author: ""In this dissertation, I analyze how local religious figures became holy and the social functions they played, in order to better understand the connections between religion and colonialism and the shaping of faith communities over time. The study covers a broad time period from the early days of French settlement in Canada to the late nineteenth century. The focus falls on New France and the holy persons associated with the early years of settlement when religion and colonization were intimately connected. It was only towards the end of the nineteenth century that these figures were put forward for official recognition by the church in canonization causes, and consequently I conclude the study with an examination of the processes and resulting documents that contributed to the transformation of local holy persons into saints. Throughout the study, I concentrate on the place holy persons occupied in local society both during life and after death as intercessors for the faithful, the meanings they held and presented to their audiences, and the ways they performed the traditions of sanctity. Rituals of holiness were a form of communication. Holy persons and audiences interacted with and influenced one another to create a saint that was efficacious and effective. While faith communities developed around local, family and community networks, hagiographic texts described the lives, deaths and intercessions of select individuals and spread cults of belief. Between performances of holiness and the inscription of holy lives into texts, local saints were made who responded to the needs of their faith communities and became important parts of local religious, social, and cultural life.""","Pearson, Timothy G. ",Full text,,2008,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/316104083"">316104083</a>;<a href=""http://www.worldcat.org/oclc/286063547"">286063547</a>",1600-1880; New France; Canada,,,,,,,,,,,478,"Montréal, Québec",,,,,,"<div class=""element-text""><a href=""http://digitool.Library.McGill.CA:80/R/-?func=dbin-jump-full&amp;object_id=19250&amp;silo_library=GEN01"">Becoming Holy in Early Canada...</a> @ McGill University</div>",,,,,https://francolibrary.com/archive/files/5e9a4ee2be6cde3e794586825831ace5.jpg,Canada;Community: Customs and Social Life;Exploration and Colonization;France;Gender and Sexuality;Journalism;Native Americans;Nonfiction;Nonfiction -- History -- Religion;Québec;Religion;Social History,Thèses & Dissertations
Ethnic Working Class Protest : The Textile Strike of 1922 in Rhode Island,"Dissertation on ethnicity and working-class life in early-twentieth-century Rhode Island. Particular emphasis on the causes and effects of a violent 1922 strike at B.B. and R. Knight Mills on the banks of the Pawtuxet River in Natick, Rhode Island. The strike involved an extended mass protest, the intervention of the state militia, and the eventually successful pleading of a local Catholic priest.","Jaffee, Susan E. ",,,1974,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/549720898"">549720898</a>",1920s; Rhode Island,,,,,,,,,,,255,"Providence, Rhode Island",,,,,,"<div class=""element-text""><a href=""http://josiah.brown.edu/record=b4277292~S7"">Ethnic Working Class Protest...</a> @ Brown University</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=SH4HSQAACAAJ"">Ethnic Working Class  Protest...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/64b57335cc42ab0de4c83fa21054aa39.jpg,Business and Economics;Community: Customs and Social Life;Ethnicity and Collective Identity;Government and Politics;Italian Americans;Labor History;Mills and Mill Work;Natick RI;Nonfiction;Nonfiction -- Ethnic Studies;Nonfiction -- History -- Labor and Social;Pawtuxet River Valley;Religion;Rhode Island;Violence,Thèses & Dissertations
"A Study of the Survival of Certain Neologisms and 17th Century French Words and Expressions Among Pupils of French-Canadian Descent in the Woonsocket High School, Rhode Island, with a View to Determining Whether or Not This Survival Warrants Remedial Teaching","Thesis that argues a recognition of the persistence of French language from 17th-century France and New France into 20th-century southern New England. As a research piece in the field of education, this study examined the 1930s state of colloquial French among Woonsocket, Rhode Island high school students in order to determine what measures, if any, should be taken in a course of language normalization, and to explore the possibilities and ramifications of a language educator's various approaches to local French vernacular.","Guyette, George Francis ",,,1941,,en; fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/50013355"">50013355</a>","1930s; Woonsocket, Rhode Island",,,,,,,,,,,58,"Orono, Maine",,,,,,"<div class=""element-text""><a href=""http://www.library.umaine.edu/theses/theses.asp?Cmd=abstract&amp;ID=ocm50013355"">A Study of the Survival...</a> @ Fogler Library, UMaine</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=GrZcNwAACAAJ"">A Study of the Survival...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/21440caf5c31884d20028a8a4d5e33bd.jpg,Education;Emigration and Immigration;Ethnicity and Collective Identity;France;Language and Linguistics;Nonfiction;Nonfiction -- Education;Nonfiction -- Language and Linguistics;Québec;Woonsocket RI,Thèses & Dissertations
"French Ethnic Literature and Culture in an American City : Holyoke, Massachusetts","From the author: ""This study examines the French literary and cultural life of French Canadians in New England with emphasis on Holyoke, Massachusetts, between 1869 and 1940. At the turn of the century French Canadians became known as Franco-Americans; they tried to maintain their native language and traditions as American citizens in a New England urban industrial setting....Holyoke's history and its unique character are considered in terms of their effects on the French Canadian settlers....We will attempt to examine Holyoke's French cultural and literary life in the framework of French Canadian life in New England through a general consideration of the French Canadian immigration, the role of the parish, the schools, the family, and societies.""","Guillet, Ernest Bernard",,,1978,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/7436222"">7436222</a>;<a href=""http://www.worldcat.org/oclc/49091666"">49091666</a>","1869-1940; Holyoke, Massachusetts",,,,,,,,,,,383,"Amherst, Massachusetts",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=7B8FPwAACAAJ"">French Ethnic Literature and Culture...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/f184ab10a00aa5e712af4d4326c71cfc.jpg,Community: Customs and Social Life;Education;Emigration and Immigration;Family;Fiction and Literature;Holyoke MA;Journalism;Labor History;Language and Linguistics;Literary Works;Literary Works -- Criticism and History;Nonfiction;Nonfiction -- History -- Labor and Social;Nonfiction -- Language and Linguistics;Performing Arts;Poetry;Québec;Religion,Thèses & Dissertations
"A Generative Phonological Description of Selected Idiolects of Canadian French in Lewiston, Maine","Certain linguistic descriptions of the French language characteristics heard among Franco Americans in the industrialized New England town of Lewiston, Maine, in the twentieth century.","Fischer, Robert ",,,1979,,en; fr,,,,Thesis,"<a href=""http://www.worldcat.org/oclc/8961706"">8961706</a>","1970s; Lewiston, Maine",,,,,,,,,,,184,"University Park, Pennsylvania",,,,,,"<div class=""element-text""><a href=""http://catalog.hathitrust.org/Record/006954111"">A Generative Phonological Description...</a> @ HathiTrust</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=guPjAAAAMAAJ"">A Generative Phonological Description...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/fd864759abb4fca0ed367cb72420132e.jpg,Community: Customs and Social Life;Language and Linguistics;Lewiston ME;Nonfiction;Nonfiction -- Language and Linguistics,Thèses & Dissertations
