title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Québec - Boston : Celebrating New England - Nouvelle France : 350 years of Partnership in Shaping North America,"Un livre bilingue - un demi en anglais, un demi en français - qui célièbre la grande histoire de Boston et de Québec, de la Nouvelle Angleterre et de la Nouvelle France, et leurs intersections. Du dix-septiième siiècle jusqu'a 1980. La premiière partie est composé d'essais historiques sur la vie au Québec avant de la naissance des Etats-Unis comme pays nord-américain. This first half of the text, in French, shows the Quebec-Boston relationship from the perspective of New France and Canada. The second half, in English, contains essays about Boston in the 18th and 19th century is it likely concerned its Canadian neighbors. Both sections, written by a separate author, seem to take a complementary perspective of the Quebec-Boston relationship. Contains one essay entitled, ""French-Canadians in New England: Franco-Americans."" Prefaced with a letter written by René Lévesque.","Duval, André;Wade, Mason",,Délégation du Québec en Nouvelle France,1980,,en; fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/301288843"">301288843</a>","16e siiècle - 20th century; Amérique du nord, Canada, United States ",,,,,,,,,,,120,"Boston, Massachusetts",,,,,,"<div class=""element-text""><a href=""books.google.com/books?id=E7aRmQEACAAJ"">QueÌbec - Boston : Celebrating New England - Nouvelle France...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/006dfa04210164c44d5e83e345e0a3b8.jpg,Acadians;Boston MA;Canada;Ethnicity and Collective Identity;France;Government and Politics;Kennebec River Valley;Maine;Massachusetts;Montréal QC;Native Americans;New England;Nonfiction;Nonfiction -- History -- Economic and Industrial;Québec;United States;War,Nonfiction
"The Paradox of Ethnicity in the United States : The French-Canadian Experience in Worcester, 1870-1914","Brief essay that examines the focus terms ""ethnicity"" and ""assimilation"" through a case study of the Franco American population of Worcester, Massachusetts, before 1914. McClymer tells how the French Canadian immigrant ethnic group negotiated the persistence of elements of its culture amid trends and forces of Americanization. Study is largely comprised of commentary on the statements of Massachusetts Commissioner of Statistics of Labor, Carroll D. Wright.  From the author: ""I will argue that there was a symbiotic relationship between ethnicity and assimilation for white immigrants to the United States in the decades between the Civil War and World War I. It is this symbiosis, between social processes usually considered to be contraries, that defines the 'paradox' of ethnicity in the United States"" (16). Featured in a collection of essays on American immigration and ethnicity.","McClymer, John",,Greenwood Press,1992,,English,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/23016079"">23016079</a>","1870-1914, Worcester, Massachusetts, United States",,,,,,,,,,,,"Westport, Connecticut",,,9.78031E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=aRZ2AAAAMAAJ&amp;q=d%27innocenzo;+immigration+and+ethnicity&amp;dq=d%27innocenzo;+immigration+and+ethnicity&amp;hl=en&amp;ei=RsutTdXdK6mV0QHJsbS7Cw&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CC8Q6AEwAA"">Immigration and Ethnicity: American Society... @ Google Books</a></div>",,,,,,Acculturation and Assimilation;Ethnicity and Collective Identity;Government and Politics;Hudson MA;Labor History;Lowell MA;Nonfiction;Nonfiction -- Ethnic Studies;Social History;United States;Worcester MA,Nonfiction
Oral and Nasal Vowel Diphthongization of a New England French Dialect,"The study of a linguistic tendency of Franco American French speakers in Manchester, New Hampshire. Comparisons between a local French dialect and what the author terms ""Standard French."" Calling for an awareness of unique local speech patterns. Contains appendices of the study's informant data, words examined, local pronunciations, and sound comparisons. Also includes nearly 50 diagrams of linguistic phenomena, as well as shadow images - ""spectograms"" - produced from words pronounced in the local dialect. Republication of Poulin's 1972 thesis of the same title (Ph.D., New York University, School of Education).","Poulin, Norman A.",,Association internationale pour la recherche et la diffusion des méthodes audio-visuelles et structuro-globales (AIMAV) ; Didier,1973,,en; fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/1046242"">10462642</a>;<a href=""http://www.worldcat.org/oclc/77934929"">77934929</a>","1970s; Manchester, New Hampshire",,,,,,,,,,,111,"Paris, France ; Brusells, Belgium",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=l5gqAAAAMAAJ"">Oral and Nasal Vowel Diphthongization of a New England French Dialect</a> @ Google Books</div>",,,,,,Acculturation and Assimilation;Education;Ethnicity and Collective Identity;Language and Linguistics;Manchester NH;New England;New Hampshire;Nonfiction;Nonfiction -- Language and Linguistics,Nonfiction
"One Nation Divisible : Class, Race, and Ethnicity in the United States Since 1938","A history of the United States between 1938 and 1978 that explores the categories and convergences of class, race, and ethnicity. Measures how these three categories factored into World War II, the Cold War, and the Vietnam War. Begins with the veritable end of the large immigration period in America, moves through the political climate of the 1960s, and concludes with the impacts of American suburbanization, the blurring of categorical boundaries of class and ethnicity, and the strange persistence of class, ethnic, and racial differences amidst the continual shaping of what it means to be a citizen of the United States.","Polenberg, Richard ",,Viking Press,1980,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/5448039"">5448039</a>",1938-1978; United States,,,,,,,,,,,363,"New York, New York",Viking Press,,9.78067E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?isbn=0140159991"">One Nation Indivisible</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/1602116f68b3220642578cb28290ca56.jpg,Acculturation and Assimilation;African Americans;Asian Americans;Business and Economics;Community: Customs and Social Life;Emigration and Immigration;Ethnicity and Collective Identity;German Americans;Government and Politics;Irish Americans;Jewish Americans;Mexican Americans;Nonfiction;Nonfiction -- History -- Labor and Social;Norwegian Americans;Polish Americans;Portuguese Americans;Social History;United States;Violence;War,Nonfiction
La femme franco-américaine,"Un recueil d'essais sur la femme franco-américaine tant qu'individuelle ainsi qu'un partie d'une collectivité sociale - de la France vers le Canada, du Québec vers les États-Unis. Certains expériences de femmes franco-américaines, et l'examen des situations historiques particuliières des femmes dans la culture franco-américaine.  Du texte : ""La femme franco-américaine a toujours vécu dans l'ombre: dans l'ombre du clocher, dans l'ombre de la salle de classe, dans l'ombre de la salle de travail à  l'usine, dans l'ombre de curé, dans l'ombre de son mari. Le moment était arrivé, nous semble-t-il, de l'en sortir pour étaler au grand jour son apport indispensable à  la vie et à  la survie de la Franco-Américanie"" (iii).","Quintal, Claire",,"Institut français, Assumption College",1994,"Choquette, Leslie ;Landry, Yves ;Roby, Yves ;Durand, Annick ;LeBlanc, Charlotte Bordes ;MacQueen, Béatrice Belisle ;Shideler, Janet ;Beaupré, Normand R.;LeBlanc, Paul;Aubé, Mary Elizabeth;Chenard, Marcelle;Garneau, Barbara R.",Français and English,,,,Book,"<a href=""http://www.worldcat.org/oclc/31382224"">31382224</a>","16e siiècle - 20e siiècle, l'Amérique du Nord",,,,,,,,,,,216,"Worcester, Massachusetts","Institut français, Assumption College",,9.78188E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=4cq1AAAAIAAJ&amp;q=quintal%3B+la+femme+franco&amp;dq=quintal%3B+la+femme+franco&amp;hl=en&amp;ei=yLQkTfq0I8Wblgf2zfCUAQ&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CCYQ6AEwAA"">La femme franco-américaine sur Google Books</a></div>",,,,,https://francolibrary.com/archive/files/bf522bddd0546446feda02ab7a3d5511.jpg,Acadians;Canada;Central Falls RI;Education;Emigration and Immigration;Ethnicity and Collective Identity;Fall River MA;Family;Fitchburg MA;France;Gender and Sexuality;Labor History;Leominster MA;Lewiston ME;Lowell MA;Manchester NH;Massachusetts;Montréal QC;Nashua NH;New England;New Hampshire;Nonfiction;Nonfiction -- Anthology;Personal History: Biography and Oral History;Québec;Religion;Rhode Island;Social History;Woonsocket RI;Worcester MA,Nonfiction
"Number and Percent of Persons with French Mother Tongue : States, Counties (Parishes), Places of 10,000 or More, SMSA's of 250,000 or More, and Urban and Rural Residence, New England and Louisiana, 1970","Presentation of data acquired in the 1970 United States census. Statistics collected specifically on the populations of persons of French mother tongue in New England and Louisiana. Illustrates in table form their distribution by county, city, town, and state, and indicates percentage of each total area's population. Also mentions other states where francophones exist less prominently than in the featured states of the study. An often-cited report in the sociology of Franco Americans, compiled by a Franco American scholar from Maine.","Giguière, Madeleine",,University of Maine at Portland-Gorham,1974,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/2146602"">2146602</a>;<a href=""http://www.worldcat.org/oclc/77398996"">77398996</a>",1970; Louisiana; New England,,,,,,,,,,,55,"Portland, Maine",,,,,,,,,,,,California;Connecticut;Demography;Ethnicity and Collective Identity;Florida;Illinois;Indiana;Language and Linguistics;Louisiana;Maine;Maryland;Massachusetts;Michigan;Minnesota;Missouri;New England;New Hampshire;New Jersey;New York;Nonfiction;Nonfiction -- Demography;Nonfiction -- Social Sciences;Nonfiction -- Sociology;Ohio;Pennsylvania;Rhode Island;Texas;Vermont;Virginia;Washington;Wisconsin,Nonfiction
Le rôle des universités américaines dans la diffusion de la culture francophone en Amérique du Nord,"Des pensées sur les défis culturelles, politiques, et scolaires auxquels sont confrontés les études québécoises et les études franco-américaines dans les universités américaines. L'état actuel des cultures francophones comme des sujets universitaires aux Etats-Unis, et certains réflexions pour l'avenir de ce sujet et de la culture qu'il tente de communiquer.","Schwartzwald, Robert ",,Presses de l'Université Laval,1994,"Poirier, Claude (editor)",French,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/34478167'"">34478167</a>",20e siiècle; l'Amérique du Nord,,,,,,,,,,,,"Sainte-Foy, Québec, Canada",,,9.78276E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=yoEnJR13KocC&amp;source=gbs_navlinks_s"">Langue, espace, socieÌteÌ : les varieÌteÌs du francÌ§ais en AmeÌrique du Nord sur Google Books</a></div>",,,,,,Acculturation and Assimilation;Albany NY;Burlington VT;Canada;Community: Customs and Social Life;Education;Ethnicity and Collective Identity;Fiction and Literature;Government and Politics;Language and Linguistics;Massachusetts;New England;Nonfiction;Nonfiction -- Education;Orono ME;Québec;United States;Worcester MA,Nonfiction
L'évolution de la presse franco-américaine aux États-Unis,"Une vue d'ensemble de l'histoire de la presse franco-américaine du 19e et 20e siiècles, écrit par un professeur de Millersville State College. Commentaire sur les divers publications et leur ampleur géographique à  la hauteur de leurs succiès. L'évolution de leur popularité en tant que liée à  l'évolution culturelle et linguistique des communautés franco-américaines, la Deuxiième Guerre mondiale comme un tournant.","Vincens, Simone J. ",,,1985-01,,fr,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/6466586"">6466586</a>;<a href=""http://www.worldcat.org/oclc/3234085"">3234085</a>",19e siiècle-20e siiècle; États-Unis,,,,,,,,,,,,,,0147-9156,,1,Contemporary French Civilization,,9,,,,https://francolibrary.com/archive/files/330e1db485d094a204f2044b4da6ebd7.jpg,Attleboro MA;Bay City MI;Biddeford ME;California;Chicago IL;Cohoes NY;Colorado;Detroit MI;Ethnicity and Collective Identity;Fall River MA;Fitchburg MA;Haverhill MA;Holyoke MA;Illinois;Indiana;Iowa;Journalism;Kansas;Language and Linguistics;Lawrence MA;Lowell MA;Manchester NH;Michigan;Minnesota;Mississippi;Montana;Nashua NH;Nebraska;New Bedford MA;New England;New York;Nonfiction;Nonfiction -- Journalism;North Dakota;Ohio;Oregon;Orono ME;Pennsylvania;Providence RI;Québec;Salem MA;Sanford ME;South Dakota;Springfield MA;St. Albans VT;Virginia;Washington;Waterville ME;Wisconsin;Woonsocket RI;Worcester MA;Wyoming,Nonfiction
Bilingual Education : A Program in New England,"Some thoughts on the special features and concerns of ""bilingual education"" as one of many sorts of language education methods, and with a certain set of goals for an individual's growth. The particular state of the French language relative to the Franco American's use of it, the contexts for its usage, and the successes that might be achieved from its usage in a bilingual education setting. Featured in a collection of papers from a 1974 Indiana University conference on the francophones of the Americas. Complete title of the text includes the following: ""Actes ducolloque tenu aè l'Université d'Indiana, Bloomington, du 28 au 30 mars 1974.""","Picard, Omer ",,Presses de l'Université Laval,1976,,English (other essays in both English et français),,,,Book Section,"<a href=""http://www.worldcat.org/oclc/3732360"">3732360</a>",1976; New England,,,,,,English (other essays featured in the book are in English et français),,,,,,"Québec, Canada",,,077465794LX,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=op_7PgAACAAJ&amp;dq=snyder;+identite&amp;hl=en&amp;ei=eBmvTbioDYndgQfhnrSRDA&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CCgQ6AEwAA"">IdentiteÌ culturelle et francophonie dans les AmeÌriques sur Google Books</a></div>",,,,,,Acculturation and Assimilation;Education;Ethnicity and Collective Identity;Language and Linguistics;Maine;New England;Nonfiction;Nonfiction -- Education;St. John River Valley,Nonfiction
Les attitudes des Franco-Américains de la Nouvelle-Angleterre envers la langue française,"Essai sur changements dans les rélations entre les Franco-Américains et la langue francaise, des débuts des enclaves francos et la survivance en Nouvelle-Angleterre jusqu'aux années 1980. Divisé en partie par les sujets qui suivent: écarts générationnels entre 1900, 1950, et le présent; 3 raisons pour préserver la langue française; 3 causes du déclin du français en Nouvelle-Angleterre; l'état ¹¹de la langue française quotidienne pour les Francos aujourd'hui. Suivie par quelques questions de discussion pour considerer les revendications du texte. Also published in the April 1984 issue of FRENCH REVIEW, volume 57, number 5.","Péloquin-Faré, Louise",Preview,Presses de l'Université Laval,1990,,fr,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/23869515"">23869515</a>",19e siiècle - 20e siiècle; Nouvelle-Angleterre,,,,,,,,,,,,"Québec, Canada",,,9.78276E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?isbn=2763772382"">Langue et identité...</a> Google Books</div>",,,,,,Community: Customs and Social Life;Emigration and Immigration;Ethnicity and Collective Identity;Language and Linguistics;New England;Nonfiction;Nonfiction -- Language and Linguistics,Nonfiction
The 'Flint Affair' : French-Canadian Struggle for 'Survivance',"Article on the 1880s Fall River, Massachusetts, dispute between French Canadian immigrant Catholics, Irish American parishioners, and a largely Irish American clergy, commonly known as the ""Flint Affair."" The prolonged and destructive debate over French Canadian immigrant community preference for a priest of both their heritage and language to service a national parish. The various community crises instigated by both nationalistic parishioners and their resistant bishopric. ""Flint village"" of the Fall River Flint mills as an example of the communities and parishes borne out of turn-of-the-century emigration to the United States.  Ethnic division as a symptom of linguistic barriers in church, disputes concerning the organization of labor, and passions both in favor of and against ""la survivance.""","Silvia, Philip T.",,,1979-07-01 00:00:00,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1553555"">1553555</a>;<a href=""http://www.worldcat.org/oclc/45416719"">45416719</a>","1880s; Fall River, Massachusetts",,,,,,English,,,,,,,,0008-8080,,3,The Catholic Historical Review,"<div class=""element-text""><a href=""http://www.jstor.org/stable/25020620"">http://www.jstor.org/stable/25020620</a> <br/><br/><a href=""http://cuapress.cua.edu/"">http://cuapress.cua.edu/</a></div>",65,,,,https://francolibrary.com/archive/files/bbb9d5a1e2024ae0445631e310ec80ad.jpg,Acculturation and Assimilation;Community: Customs and Social Life;Emigration and Immigration;Ethnicity and Collective Identity;Fall River MA;Irish Americans;Massachusetts;Mills and Mill Work;Nonfiction;Nonfiction -- History -- Religion;Providence RI;Quequechan River Valley;Religion;Rhode Island;Violence,Nonfiction
The Rise and Fall of the Ethnics,"1974 article claiming the impending disappearance of ethnic enclaves in the United States. An attempt to distinguish between ""race"" and ""ethnicity,"" and to mark assimilation's varying attachment to either. The Americanization of linguistically and culturally diverse communities, and the impact of this process on the shape and face of the dominant American culture.","Magner, Thomas F.",,,1974 January,,English,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1754601"">1754601</a>",1970s; United States,,,,,,,,,,,,,,0021-3667,,4,The Journal of General Education,"<div class=""element-text""><a href=""http://www.jstor.org/stable/27796395"">27796395</a></div>",25,,,,,Acculturation and Assimilation;African Americans;Asian Americans;Demography;Ethnicity and Collective Identity;Italian Americans;Jewish Americans;Native Americans;Nonfiction;Nonfiction -- Ethnic Studies;Polish Americans;United States,Nonfiction
"The Roman Catholic Diocese Boundary and American Madawaska, 1842-1870","Article discussing the impact of the 1842 Webster-Ashburton Treaty on the remapping of Roman Catholic diocesan boundaries in the New Brunswick and northern Maine border region. How Maine and Canadian political geography figured into the organization of Catholic space in the 19th century, and the question of whether diocesan boundaries should be figured according to political border or ethnicity. Other factors playing into Catholic Church decisions on the organization of border dioceses.","Mount, Graeme S.;Stevenson, Michael D.",,,"1993-01 (winter, spring)",,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/2263768"">22663768</a>;<a href=""http://www.worldcat.org/oclc/607696548"">607696548</a>",1840s; Maine and New Brunswick,,,,,,,,,,,,,,0163-1152,,3 & 4,Maine Historical Society Quarterly,"<div class=""element-text""><a href=""http://www.mainehistory.org/"">http://www.mainehistory.org/</a></div>",32,,,,https://francolibrary.com/archive/files/f3cced0a279b8333e0403675f60425ff.jpg,Acadians;Aroostook County ME;Canada;Europe;Geography;Government and Politics;Madawaska ME;Maine;New Brunswick;Nonfiction;Nonfiction -- History -- Religion;Nova Scotia;Portland ME;Québec;Religion;St. John River Valley,Nonfiction
Imagining New England : Explorations of Regional Identity from the Pilgrims to the Mid-Twentieth Century,"The shape of regional identity in New England, from its Puritan origins, to its Yankee iterations, to its immigrant diversity. How popular conceptions of the New England region were created, established, and communicated, and how these conceptions and their imagining have been disrupted, developed, and reborn over the past four centuries. New England as a region both ""historically grounded and culturally invented"" (5). From the author: ""Though my analysis acknowledges, indeed traces, Puritan-Yankee continuities in regional culture, it emphasizes how tradition remains, or, rather, becomes, tradition by a continual process of invention and reinvention"" (5). Written by a professor of New England and American Studies at the University of Southern Maine.","Conforti, Joseph A.",Preview,University of North Carolina Press,2001,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/45909198"">45909198</a>",16th century - 20th century; New England,,,,,,,,,,,384,"Chapel Hill, North Carolina",University of North Carolina Press,,9.78081E+12,,,"<div class=""element-text""><a href=""http://www.uncpress.unc.edu/browse/book_detail?title_id=1004"">http://www.uncpress.unc.edu/browse/book_detail?title_id=1004</a> <br/></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0807849375"">Imagining New England...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/f0a0796eccc646e0556bf7b376fd0ee2.jpg,Community: Customs and Social Life;Connecticut;Demography;Emigration and Immigration;England;Ethnicity and Collective Identity;Exploration and Colonization;Fiction and Literature;Geography;Government and Politics;Journalism;Maine;Massachusetts;New England;New Hampshire;Nonfiction;Nonfiction -- History -- General;Religion;Rhode Island;Sports and Leisure;Vermont,Nonfiction
"Livre d'or des Franco-Américains de Worcester, Massachusetts","L'histoire d'un siiècle des Franco-Américains à  Worcester, Massachusetts, de 1820 a 1920. Un profil de la communauté franco-américaine: ses églises et écoles, ses religieux(-ses), ses organisations, ses chefs publiques, et ses citoyens importants.","Belisle, Alexandre",Text intégral,La Compagnie de publication Belisle,1920,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/2757700"">2757700</a>","1820-1920; Worcester, Massachusetts",,,,,,,,,,,364,"Worcester, Massachusetts",,,,,,"<div class=""element-text""><a href=""http://www.archive.org/details/livredordesfranc00beli"">Livre d'or...</a> sur Internet Archive</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=IMsBAAAAMAAJ"">Livre d'or...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/d0ae14193afc79ba00e9f5706b22ca8d.jpg,Business and Economics;Canada;Community: Customs and Social Life;Education;Emigration and Immigration;Ethnicity and Collective Identity;Greendale MA;Music;Nonfiction;Nonfiction -- History -- Local;Québec;Religion;Worcester MA,Nonfiction
"Le français en contact avec l'anglais : analyse des anglicismes dans le français parlé à  Cohoes, New York",Un étude sur la présence de mots anglais dans le parole français d'un communauté franco-américain dans l'état de New York. Des données et chiffres qui correspondent aux tendances linguistiques dans ce communauté. L'influence de la langue anglaise sur un peuple américain qui a le français pour langue maternelle.,"Charbonneau, Louise ;Fox, Cynthia A.",,Presses Universitaires de Trois-Rivieères,1994,,fr,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/31292009"">31292009</a>","20e siiècle; Cohoes, New York",,,,,,,,,,,,"Trois-Rivieères, Québec",,,9.78298E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=O88hAQAAIAAJ"">Le français des Amériques...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/22b9a1efdea1d56eb82da0a82d48f909.jpg,Acculturation and Assimilation;Cohoes NY;Demography;Language and Linguistics;New England;New York;Nonfiction;Nonfiction -- Language and Linguistics;Québec,Nonfiction
Franco-Americans and the International Paper Company Strike of 1910,"The case of a 1910 paper industry labor strike - its success among the millworkers of Livermore Falls, Maine, and its relative failure among those of nearby Rumford Falls. Certain observations of attitudes espoused by Franco Americans toward labor unions and striking.  A brief historical overview of New England Franco American participation in labor unions and the pulp and paper industry, including comments on factors of place and gender. Social contexts of Livermore Falls and Rumford Falls around the time of the concerned strike, and the impact of the strike on the communities in both towns. Includes local demographic data.","Larson, Anders",,,1993 spring,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/2263768"">2263768</a>;<a href=""http://www.worldcat.org/oclc/607696548"">607696548</a>","1910; Livermore Falls and Rumford Falls, Maine",,,,,,,,,,,,,,0163-1152,,1,Maine Historical Society Quarterly,"<div class=""element-text""><a href=""http://www.mainehistory.org/"">http://www.mainehistory.org/</a></div>",33,,,,https://francolibrary.com/archive/files/08a5e6e38e444d813212660f2ac37cc6.jpg,Androscoggin River Valley;Business and Economics;Chesterville ME;Chisholm ME;Ethnicity and Collective Identity;Fall River MA;Forestry;Gender and Sexuality;Irish Americans;Jay ME;Labor History;Latvian Americans;Lawrence MA;Lithuanian Americans;Livermore Falls ME;Livermore ME;Lowell MA;Maine;Manchester NH;Mexico ME;Mills and Mill Work;New Bedford MA;New England;Nonfiction;Nonfiction -- History -- Labor and Social;Polish Americans;Riley ME;Rumford Falls ME;Rumford ME;Scottish Americans;Social History;Woonsocket RI,Nonfiction
The Old Town Canoe Company : Our First Hundred Years,"A history of Old Town Canoe Company contextualized. From the place of Old Town at the time of European explorations on the North American continent, to the logging booms of the early nineteenth century, to the prevalence of the bateau, the mass production of canoes, and the growth of the company through the twentieth century. Old Town Canoe situated in a twentieth-century boating industry, and in a certain realm of American sport, as evidenced by a chronicling of the company's local developments in marketing and design over a century's time. An emphasis on the company's Penobscot influence and local prominence. Illustrated with photos and advertisements. Intermittently narrated with lengthy quotes from Old Town Canoe enthusiasts from across the United States.","Audette, Susan T.",,Tilbury House Publishers,1998,"Baker, David E.",en,,,,Book,"<a href=""http://www.worldcat.org/oclc/39756384"">39756384</a>","1600-1998; Old Town, Maine",,,,,,,,,,,162,"Gardiner, Maine",Tilbury House Publishers,,9.78088E+12,,,"<div class=""element-text""><a href=""http://www.tilburyhouse.com/ships-boats-canoes/the-old-town-canoe-company.htm"">The Old Town Canoe Company...</a> @ Tilbury House Publishers</div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0884482022"">The Old Town Canoe Company...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/12d2b77c6d9ca47acb4327e4479413ba.jpg,Business and Economics;Exploration and Colonization;Fishing;Forestry;Labor History;Maine;Native Americans;Nonfiction;Nonfiction -- History -- Economic and Industrial;Nonfiction -- History -- Local;Old Town ME;Penobscot River Valley;Religion;Sports and Leisure;United States,Nonfiction
"Crossing the 49th Parallel : Migration from Canada to the United States, 1900-1930","A chronicling of movement from English and French Canada to the United States in the first thirty years of the twentieth century. Focused less on American community building than on patterns and means of human migration visible in government records from across the length of the Canadian-American border. An attempt at integrating the often-overlooked Anglo Canadian migration with that of French Canadians, and measuring Canadian emigration both within and beyond boundaries of ethnicity. Observations on instances of ""remigration"" - the movement to the United States of recent immigrants to Canada - in the time period of concern. From the book jacket: "" 'Crossing the 49th Parallel' is the first book to encompass that entire, continent-wide population shift, bringing Canadian migration to the center of both Canadian and U.S. history."" ""Bruno Ramirez researches the contents of previously unused border records to bring to light the wide variety of local contexts and historical circumstances that led Canadian men, women, and children to cross the border and become key actors in the U.S. economy and society.""","Ramirez, Bruno",,Cornell University Press,2001,"Otis, Yves",English,,,,Book,"<a href=""http://www.worldcat.org/oclc/45137413"">45137413</a>","1900-1930, Canada and the United States",,,,,,,,,,,219,"Ithaca, New York",,,9.7808E+12,,,"<div class=""element-text""><a href=""http://www.cornellpress.cornell.edu/cup_detail.taf?ti_id=3502"">Crossing the 49th Parallel... @ Cornell University Press</a> <br/><br/> <a href=""http://books.google.com/books?id=tyCFfJrtAPcC&amp;source=gbs_navlinks_s"">Crossing the 49th Parallel... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/5ae5d6fe505641df23ded7bd0dfd6c99.jpg,Acadians;Berlin NH;British Columbia;Buffalo NY;Business and Economics;Canada;Central Falls RI;Cohoes NY;Demography;Detroit MI;Eastport ME;Emigration and Immigration;Ethnicity and Collective Identity;Fall River MA;Farming and Agriculture;Goffstown NH;Haverhill MA;Holyoke MA;Illinois;Jackman ME;Labor History;Lawrence MA;Lowell MA;Lynn MA;Manchester NH;Manitoba;Massena NY;Michigan;Mills and Mill Work;Montana;Montréal QC;Nashua NH;New Bedford MA;New Brunswick;New England;New York;Niagara Falls NY;North Dakota;Nova Scotia;Ontario;Providence RI;Québec;Salem MA;Sault Sainte Marie MI;St. Lawrence River Valley;Toronto ON;Watertown NY;Waterville ME;Wisconsin;Woonsocket RI,Nonfiction
"Débuts de la colonie franco-américaine de Woonsocket, Rhode Island","Un portrait riche et approfondie de la naissance d'un des plus grandes communautés franco-américaines du Rhode Island. Présenté en trois parties: ""Histoire de l'ancien Woonsocket et de ses environs,"" ""L'émigration des Canadiens français aux Etats-Unis en général et à  Woonsocket, R.I., en particulier,"" et ""Les Franco-Américains et le Woonsocket contemporain."" Illustré avec des photos en noir et blanc, et aussi avec quelques arbres généalogiques de familles franco-américaines à  Woonsocket.","Bonier, Marie-Louise",,Lakeview Press,1920,,Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/6206154"">6206154</a>","16e siiècle - 1920, Woonsocket, Rhode Island",,,,,,,,,,,342,,Lakeview Press,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=J-PAx6deVqUC&amp;source=gbs_navlinks_s"">DeÌbuts de la colonie franco-ameÌricaine de Woonsocket, Rhode Island sur Google Books</a> <br/><br/> <a href=""http://francolib.francoamerican.org/items/show/1403"">English translation (The Beginnings of the Franco-American Colony in Woonsocket, Rhode Island) @ Franco American Library</a></div>",,,,,https://francolibrary.com/archive/files/612960d60d82671034532c840e0a3159.jpg,Acculturation and Assimilation;Blackstone River Valley;Business and Economics;Community: Customs and Social Life;Demography;Emigration and Immigration;Ethnicity and Collective Identity;Genealogy;Government and Politics;Journalism;Manville RI;Mills and Mill Work;Native Americans;New England;Personal History: Biography and Oral History;Religion;Rhode Island;Smithfield RI;Social History;War;Woonsocket RI,Nonfiction
