title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
French-Canadians to Leave. Large Number Who Are Discontented May Return to Quebec from Maine Early Next Spring,Christmastime 1900 article predicting the potential mass return of immigrant workers from Maine to French Canada in the coming spring. The author cites the principal reason for relocation as French Canadians being denied Francophone priests in the Roman Catholic churches of the United States.,New York Times,,,1900 December 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1900, New England, Québec",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9E00EFD7153DE433A25751C2A9649D946197D6CF&amp;scp=1&amp;sq=%22french%22+%22Maine%22+%22quebec%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9E00EFD7153DE433A25751C2A9649D946197D6CF&amp;scp=1&amp;sq=%22french%22+%22Maine%22+%22quebec%22&amp;st=p</a> (full text available here)</div>",,,,,,Buffalo NY;Emigration and Immigration;Maine;New England;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Canada: Changes of Fifteen Years. The French-Speaking Population Influence of The Roman Catholic Clergy ""A Word to The Wise"" The British Army And The Young Canadians Idleness Out of Fashion Manufacturing Enterprise, &c. The Russian Army. Republican Nominations.","1874 article remarking on the social conditions of Canada, seemingly split between predominantly French- and English-speaking geographies.",New York Times,,,1874 October 3,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Middle 19th century, Canada",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9407E4DD173DE43BBC4B53DFB667838F669FDE&amp;scp=210&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9407E4DD173DE43BBC4B53DFB667838F669FDE&amp;scp=210&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Canada;Ethnicity and Collective Identity;Government and Politics;Language and Linguistics;Montréal QC;New England;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
"The Origin of Longfellow's ""Evangeline"" and Hawthorne's Relation to It","1905 letter to the editor on the recent discovery that New England author Nathaniel Hawthorne had supplied fellow New England writer Henry Wadsworth Longfellow with the theme for his famous story in verse, ""Evangeline.""","Carter, George F.",,,1905 March 11,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>",,,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9F02EEDA133AE733A25752C1A9659C946497D6CF&amp;scp=189&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9F02EEDA133AE733A25752C1A9659C946497D6CF&amp;scp=189&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Criticism and Review;Essay;Fiction and Literature;New England;United States,Newspaper & Magazine Articles | Articles de journaux et de magazines
Old Quebec. Sir Gilbert Barker's New Book on the Fortunes of New France,"1903 book review of Sir Gilbert Barker's history text, ""Old Quebec: The Fortunes of New France"" (New York: The Macmillan Company, 1903).",New York Times,,,1903 November 7,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>",,,,,,,English,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9D01E3D61439E433A25754C0A9679D946297D6CF&amp;scp=188&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9D01E3D61439E433A25754C0A9679D946297D6CF&amp;scp=188&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Exploration and Colonization;France;Native Americans;New England;Québec;St. Lawrence River Valley,Newspaper & Magazine Articles | Articles de journaux et de magazines
The French Canadians,"1889 article on the proposal of Canada to recognize English as the country's sole national language, with Québec threatening to counter with its official provincial language as French -- or, as the author tosses out, to propose annexation to the United States. Mentions New England's ""various colonies of French Canadians."" On this latter matter, the text reads: ""In fact, the prevalance of the French Canadian in New England is regarded as a serious social and political evil....""",New York Times,,,1889 August 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Late 19th century, Canada, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9B05E4D71030E633A25751C2A96E9C94689FD7CF&amp;scp=178&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9B05E4D71030E633A25751C2A96E9C94689FD7CF&amp;scp=178&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Canada;Emigration and Immigration;Government and Politics;New England;Québec;United States,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Death of Francis Parkman. His Life Ended at His Home at Jamaica Plain, Mass. A Historian Who Ranks with Bancroft, Motley, and Prescott -- His Field the Lands and Period in Which the French and English Contended for Supremacy in North America -- Prosecuted His Work, Involving Immense Research, While Practically Blind","1893 obituary of historian of French in North America, Francis Parkman. Wrote, among other books, ""Pioneers of France in the New World"" (1871).",New York Times,,,1893 November 10,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>",,,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9A02EFDD153EEF33A25753C1A9679D94629ED7CF&amp;scp=165&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9A02EFDD153EEF33A25753C1A9679D94629ED7CF&amp;scp=165&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Boston MA;Canada;Education;Exploration and Colonization;France;Great Britain,Newspaper & Magazine Articles | Articles de journaux et de magazines
Catholic Rule in Canada. The Present Position of French Residents. Their Efforts in the Northwest Lead to Hostility on the Part of All Progressive Canadians.,"1890 article accounting for some resistance to French in the Canadian northwest. Also Québec resistance to clerical rule which, says the author, is partly evidenced by the French-Canadian exodus to New England. Moreover, the author predicts the passing-away of French institutions in North America.",New York Times,,,1890 March 9,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1890, Canada",,,,,,English,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9504EFDD153BE533A2575AC0A9659C94619ED7CF&amp;scp=158&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9504EFDD153BE533A2575AC0A9659C94619ED7CF&amp;scp=158&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Canada;Government and Politics;Language and Linguistics;Montréal QC;New England;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
"French-Canadians Meet. Jubilee Celebration of Society of St. John the Baptist -- 2,000 Visitors Here",1900 article on the New York City assembly of l'Union St-Jean-Baptiste in commemoration of the organization's fiftieth anniversary.,New York Times,,,1900 June 10,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1900, New York, New York",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9800EED71339E733A25753C1A9609C946197D6CF&amp;scp=145&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9800EED71339E733A25753C1A9609C946197D6CF&amp;scp=145&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Canada;Community: Customs and Social Life;Fall River MA;Montréal QC;New England;New York NY;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Woonsocket Group Is Excommunicated. Rome Condemns Newspaper and Rhode Island French Canadians Who Sued Bishop. Friends of Israel Banned Association is Declared to Have Acted Contrary to Church's Teaching--D'Annunzio Plays Scored,"1928 article on the 56 excommunications of Rhode Island's infamous ""Sentinelle Affair,"" where certain journalists came under the Papal See's fire for highly nationalized criticisms of their bishop's attitude toward the French language.",New York Times,,,1928 April 8,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1928, Woonsocket, Rhode Island",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=F70F12FD3459127A93CAA9178FD85F4C8285F9&amp;scp=121&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://select.nytimes.com/gst/abstract.html?res=F70F12FD3459127A93CAA9178FD85F4C8285F9&amp;scp=121&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (article preview and option to order available here)</div>",,,,,,Journalism;Providence RI;Religion;Rome IT;Woonsocket RI,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Tracts ""For-A De Monk."" Home Market Club Contributions in Eastern Connecticut.",1892 article on multilingual political tracts (pamphlets)  being handed out by Republicans to Italian and French-Canadian laborers in working-class areas of Connecticut. The tracts at issue in this article were attempting to illustrate the benefits of protectionism over free trade.,New York Times,,,1892 September 19,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1892, Connecticut",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9B0DE0DF1F31E033A2575AC1A96F9C94639ED7CF&amp;scp=91&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9B0DE0DF1F31E033A2575AC1A96F9C94639ED7CF&amp;scp=91&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Business and Economics;Ethnicity and Collective Identity;Government and Politics;Labor History;Language and Linguistics;Mills and Mill Work;Norwich CT,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Habitant as an Ally,"1889 article in which the author attempts to describe what seem to be Québec's French-Canadian allegiances: neither to England nor to the Dominion of Canada, but to the Roman Catholic Church. Author considers French-Canadian imperial federation versus the prospect of annexation to the United States vis-à -vis the concerns of the Church.",New York Times,,,1889 January 13,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1889, Québec, Canada",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9803E6DA153AE033A25750C1A9679C94689FD7CF&amp;scp=78&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9803E6DA153AE033A25750C1A9679C94689FD7CF&amp;scp=78&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Emigration and Immigration;Farming and Agriculture;Government and Politics;Great Britain;Michigan;New England;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
To Honor M. Laurier. Citizens of Boston Will Give Him A Great Reception,"Brief 1891 article acknowledging the upcoming visit of Wilfrid Laurier, potential Canadian Prime Minister, to Boston, Massachusetts.",New York Times,,,1891 November 15,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1891, Boston, Massachusetts",,,,,,English,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9E02E2DB1339E033A25756C1A9679D94609ED7CF&amp;scp=73&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9E02E2DB1339E033A25756C1A9679D94609ED7CF&amp;scp=73&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Boston MA;Canada;Government and Politics;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
Purity of Sidewalks: New England Cities Offer Rewards for Conviction of Spitters,"Brief letter to the editor acknowledging the local governments of Fall River, Massachusetts, and Providence, Rhode Island, forbidding the act of spitting on the sidewalk. Author suggests the positive effect of the law in these cities is perhaps due to their ""foreign element.""","Williams, Allen Samuel",,,1907 September 2,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1907, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9D01E5DD103EE033A25751C0A96F9C946697D6CF&amp;scp=71&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9D01E5DD103EE033A25751C0A96F9C946697D6CF&amp;scp=71&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Fall River MA;Government and Politics;New York NY;Providence RI;Violence,Newspaper & Magazine Articles | Articles de journaux et de magazines
"The ""American Laborer."" What the Term Really Means in New-England. The Cry for His Protection a Hollow Sound, in Which Native Citizens Have No Interest.","1887 article on ""American labor"" - particularly in New England - being subsumed by immigrant workers. Contains pejorative descriptions of Irish, French-Canadian, and other working immigrant communities in the industrialized Northeast. A particularly long narrative description of the French-Canadian decision to emigrate.",New York Times,,,1887 December 21,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Late 19th century, United States",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9A0DE5D81338E533A25752C2A9649D94669FD7CF&amp;scp=68&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9A0DE5D81338E533A25752C2A9649D94669FD7CF&amp;scp=68&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Emigration and Immigration;Fall River MA;Great Britain;Labor History;Mills and Mill Work;New England;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
French-Canadian Protestants. Anxious to Move to South Carolina to Escape Alleged Persecution,"1893 article on the letter of a Fall River, Massachusetts, French-Canadian Congregationalist minister to the governor of South Carolina, requesting information on how he and his protestant community might relocate to South Carolina and escape the persecution of his community by Roman Catholics in Massachusetts. ",New York Times,,,1893 July 1,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Late 19th century, Fall River, Massachusetts",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9A0CEEDC143EEF33A25752C0A9619C94629ED7CF&amp;scp=65&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9A0CEEDC143EEF33A25752C0A9619C94629ED7CF&amp;scp=65&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,French-Canadian Protestants,,,,Columbia SC;Emigration and Immigration;Fall River MA;Religion;Travel and Movement;Violence,Newspaper & Magazine Articles | Articles de journaux et de magazines
French Canadians Object,"1890 article on one Fall River, Massachusetts, social organization's response to the Catholic Centennial Congress's outright rejection of the existence of national societies.",New York Times,,,1890 January 6,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1890, Fall River, Massachusetts",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9E00E0DD143BE533A25755C0A9679C94619ED7CF&amp;scp=60&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9E00E0DD143BE533A25755C0A9679C94619ED7CF&amp;scp=60&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Acculturation and Assimilation;Baltimore MD;Community: Customs and Social Life;Fall River MA;New England;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Minor Topics,"An article on various minor news topics of the day. Marked for a particular selection, the sixth paragraph of the column, on French-Canadian emigration into the United States. Remarks that the movement of people southward from Québec seems to be occurring on a larger, perhaps now regular and organized, scale. Notes the difference of opinion that French- and English-Canadian newspapers have on this matter.",New York Times,,,1881 April 11,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1881, New England, Canada",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9502E5DB103EEE34BC4952DFB266838A669FDE&amp;scp=59&amp;sq=April+11%2C+1871&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9502E5DB103EEE34BC4952DFB266838A669FDE&amp;scp=59&amp;sq=April+11%2C+1871&amp;st=p</a> (full text available here)</div>",,,,,,Emigration and Immigration;Government and Politics;Journalism;Labor History;Mills and Mill Work;New England;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
Muskie Denies an Ethnic Slur,,"Naughton, James M.",,,1972 February 27,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1972, New Hampshire, United States",,,,,,English,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=F30D10FE3F5E127A93C5AB1789D85F468785F9&amp;scp=47&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://select.nytimes.com/gst/abstract.html?res=F30D10FE3F5E127A93C5AB1789D85F468785F9&amp;scp=47&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (article preview and option to order available here)</div>",,,,,,Ethnicity and Collective Identity;Government and Politics;Journalism;Maine;Manchester NH;New England;New Hampshire,Newspaper & Magazine Articles | Articles de journaux et de magazines
The French Canadians in New-England,"Another editorial on French-Canadian populations in the United States, their common patterns of community congregation, and what to the author seems to be a resistance to assimilation. From the text: ""It is next to impossible to penetrate this mass of protected and secluded humanity with modern ideas or to induce them to interest themselves in democratic institutions and methods of government....Where they halt they stay, and where they stay they multiply and cover the earth.""",New York Times,,,1892 June 6,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Late 19th century, New England",,,,,,English,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9C04EFDC1538E233A25755C0A9609C94639ED7CF&amp;scp=37&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9C04EFDC1538E233A25755C0A9609C94639ED7CF&amp;scp=37&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here) <br/> <br/><a href=""http://members.tripod.com/scott_michaud/Franco-editorial.html"">http://members.tripod.com/scott_michaud/Franco-editorial.html</a> (full text also available here)</div>",,,,,,Acculturation and Assimilation;Fall River MA;Language and Linguistics;Lowell MA;Manchester NH;Minnesota;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Honored By Rome,"1886 brief article about a Fall River, Massachusetts, man traveling to Québec and Rome as a delegate of his local Catholic parishes.",New York Times,,,1886 July 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1886, Fall River, Massachusetts",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9A06EFD91030E533A2575AC2A9619C94679FD7CF&amp;scp=33&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9A06EFD91030E533A2575AC2A9619C94679FD7CF&amp;scp=33&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Fall River MA;Québec;Religion;Rome IT,Newspaper & Magazine Articles | Articles de journaux et de magazines
"The Delusson Family, Other Recent Works of Fiction","A collection of book reviews, including, as the title indicates, a review of Jacques Ducharme's 1939 novel, ""The Delusson Family,"" about a French-Canadian immigrant family in the United States. ",New York Times,,,1939 July 2,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Early 20th century, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=F10A16FC385C1A718DDDAB0894DF405B898FF1D3&amp;scp=32&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://select.nytimes.com/gst/abstract.html?res=F10A16FC385C1A718DDDAB0894DF405B898FF1D3&amp;scp=32&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (article preview and option to order available here)</div>",,,,,,Criticism and Review;Emigration and Immigration;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Telegraphic Brevities,"Short news briefings on different subjects under a single headline. The first subject is the 1889 Fall River, Massachusetts, festival de St-Jean-Baptiste.",New York Times,,,1889 June 19,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1889, Fall River, Massachusetts",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9A01EEDE133AE033A2575AC1A9609C94689FD7CF&amp;scp=19&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9A01EEDE133AE033A2575AC1A9609C94689FD7CF&amp;scp=19&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Community: Customs and Social Life;Fall River MA;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-America's Growing Pains: The Shadows of the Trees. By Jacques Ducharme. 258 pp. New York: Harper & Brothers. $2.50.,"A review of the exploratory book-length essay entitled ""The Shadows of the Trees,"" by Jacques Ducharme, on the Franco-American experience in the United States. Ducharme attempts to explore the most prominent aspects of French-Canadian emigrant culture brought into question by life outside of Canada.","Beston, Henry",,,1943 May 2,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Early 20th century, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=F10F13F93C54107B93C0A9178ED85F478485F9&amp;scp=9&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://select.nytimes.com/gst/abstract.html?res=F10F13F93C54107B93C0A9178ED85F478485F9&amp;scp=9&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (article preview and option to order available here)</div>",,,,,,Acculturation and Assimilation;Criticism and Review;Ethnicity and Collective Identity;Journalism;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
Bishops for the French Canadians,"Article from the Montreal Witness, January 22, about a French-Canadian American's visit to a Quebec Cardinal in order to request French-Canadian coadjutor bishops in New England, for the purpose of representing the majority Franco congregations.",New York Times,,,1889 January 27,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1889, New England, Québec",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9903EED71330E633A25754C2A9679C94689FD7CF&amp;scp=8&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9903EED71330E633A25754C2A9679C94689FD7CF&amp;scp=8&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Demography;Montréal QC;New England;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
French Canadians In New-England,"Brief article taken from the Boston Commercial Bulletin that cites Boston French Canadians being granted a hearing to protest against the Bureau of Statistics labeling them the ""Chinese of the East.""",New York Times,,,1881 November 4,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1881, Boston, Massachusetts",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9C06E1DA103EE433A25757C0A9679D94609FD7CF&amp;scp=7&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9C06E1DA103EE433A25757C0A9679D94609FD7CF&amp;scp=7&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (full text available here)</div>",,,,,,Acculturation and Assimilation;Boston MA;Demography;Ethnicity and Collective Identity;Labor History;Mills and Mill Work;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
"French-Canadians Strong in Numbers; Total Nearly One-Seventh of Population of New England States. Dominant in Some Cities; Eager to Keep Their Language, School and Church--A Valuable Labor Class",Brief editorial on the growth of the French-Canadian/Franco-American population in the United States relative to other cultural groups. Considers the dilemma of the French-Canadians' resistance to full assimilation alongside their healthy contribution to the American labor force.,"Bullard, F. Lauriston",,,1929 September 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","Early 20th century, New England",,,,,,English,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=FB0E16FD3854127A93CBAB1782D85F4D8285F9&amp;scp=6&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p"">http://select.nytimes.com/gst/abstract.html?res=FB0E16FD3854127A93CBAB1782D85F4D8285F9&amp;scp=6&amp;sq=%22french-canadian%22+%22new+england%22&amp;st=p</a> (article preview and option to order available here)</div>",,French-Canadians Strong in Numbers,,,,Acculturation and Assimilation;Boston MA;Community: Customs and Social Life;Demography;Ethnicity and Collective Identity;Labor History;Mills and Mill Work;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
French Canadians in New England,"1901 supplementary article on French-Canadian communities in New England. According to author, these communities - unlike other immigrants to the United States around the turn of the century - appear to resist cultural assimilation by the insular nature of their make-up.","Wiggin, P.G.",,,1901 October 13,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1850-1901, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9402EEDD1638E033A25750C1A9669D946097D6CF"">http://query.nytimes.com/gst/abstract.html?res=9402EEDD1638E033A25750C1A9669D946097D6CF</a> (full text available here)</div>",,,,,,Acculturation and Assimilation;Community: Customs and Social Life;Demography;Emigration and Immigration;Ethnicity and Collective Identity;Labor History;Lawrence MA;Lowell MA;Maine;Manchester NH;Merrimack River Valley;Michigan;Mills and Mill Work;Nashua NH;New England;New York;North Dakota;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
