title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Snow Man,"A profile of Boston and New York social activist, Urbain Ledoux. Ledoux, known as ""Mr. Zero,"" was an early advocate for the homeless and jobless of the United States. His parents emigrated from Quebec to work in Connecticut and Maine in the 19th century. This biographical, editorial piece sits among others in a volume dedicated to American public figures of the 1920s.","Busch, Niven ",,Ayer Publishing,1970,,English,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/74922"">74922</a>","1920s, United States",,,,,,,,,,,,,,,9.78084E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=KApDVAomefAC&amp;source=gbs_navlinks_s"">Twenty-One Americans... @ Google Books</a></div>",,,,,,Boston MA;Business and Economics;Government and Politics;New York NY;Personal History: Biography and Oral History;Social History;United States;Washington DC,Biographies & Autobiographies
Odyssey of Love,"A biography of Westbrook, Maine, native, Sister Marie Ange Larrivee, a nun in the Order of the Presentation of Mary. Stories that take us from her youth in Westbrook, through her Canadian religious education, all the way to her travels in Europe and her experiences of World War II in France. From a Rumford, Maine, author.","Boyle-Durgin, Mary Louise",,Marylee Publishers,1994,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/31454810"">31454810</a>","20th century, Maine, Quebec, and Europe",,,,,,,,,,,218,"Dixfield, Maine",,,B0006F4G7M,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=AMqzGwAACAAJ&amp;dq=%22odyssey+of+love%22%3B+mary+louise&amp;hl=en&amp;ei=erokTa7KM8L6lwehh4W3AQ&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;sqi=2&amp;ved=0CCoQ6AEwAA"">Odyssey of Love @ Google Books</a> <br/><br/> <a href=""http://www.sunjournal.com/node/283154"">Mary Louise Boyle-Durgin, September 24, 2009, obituary @ Sun Journal (Lewiston ME)</a></div>",,,,,,Biddeford ME;Canada;Dixfield ME;Education;Europe;Family;France;Gender and Sexuality;Island Pond VT;Maine;Methuen MA;Mexico ME;Music;New York NY;Personal History: Biography and Oral History;Québec;Religion;Switzerland;Travel and Movement;War;Westbrook ME,Biographies & Autobiographies
A Is for Allagash : A Lumberjack's Life,"Stories from the Allagash, Maine, of old. Told in 26 parts - one part for a salient word corresponding to each letter of the alphabet. Written from the recollections of a longtime Allagash resident. Interlocked portraits of his family and life there, set together in the manner of memoir. Illustrated in photos and color paintings of local settings. From the father of northern Maine fiction writer, Cathie Pelletier (a.k.a., K.C. McKinnon).","Pelletier, Louis",,Northern Maine Books,2010,"Pelletier, Cathie;Pelletier, Lulu (illustrations)",English,,,,Book,"<a href=""http://www.worldcat.org/oclc/694172904"">694172904</a>","20th century, Allagash, Maine",,,,,,,,,,,63,"Allagash, Maine",Northern Maine Books,,9.78097E+12,,,"<div class=""element-text""><a href=""http://www.northernmainebooks.com/"">http://www.northernmainebooks.com/</a> <br/><br/> <a href=""http://books.google.com/books?id=t5HObwAACAAJ&amp;dq=a+is+for+allagash&amp;hl=en&amp;ei=TKW1TbnKCIPL0QHhpfmWCQ&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CDAQ6AEwAA"">A is for Allagash... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/c0675cd52f18c509fe8b6a2d6c9b0453.jpg,Allagash ME;Allagash River Valley;Community: Customs and Social Life;Family;Forestry;Fort Kent ME;Maine;Personal History: Biography and Oral History;Religion;St. Francis ME;St. John River Valley;Washburn ME;Youth,Biographies & Autobiographies
Chére Ma-Ma,"Remembrances of a French Canadian family in New Hampshire, or the biography of a Canadian immigrant mother as written by her American daughter. Family life, work, and prayer in rural New England. Presented as if in flashback, with the story beginning as the daughter attempts to communicate with her aged and ill mother in a nursing home. Constructed in short vignettes pertinent to the mother's life as mother, each section set out with a descriptive header. Includes some poems from the author. From the book jacket: "" 'Chére Ma-Ma' (Dear Mom) is a true story which tells of the determination and perseverance of a French Canadian woman, Mathilda (Bourassa) Charest, who raised a family of twelve children, and how she survived the everyday circumstances of truth in poverty, especially so, during the country's Depression; and her love of God through the Catholic faith.""","Currier, Anne B.",,"Self-published (Ed Hatch, printer)",Unknown (ca. 1960),,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/11455298"">11455298</a>","Early 20th century, New Hampshire",,,,,,,,,,,71,"Derry, New Hampshire",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=tDCsHAAACAAJ&amp;dq=Ch%C3%A9re+Ma-Ma&amp;hl=en&amp;ei=xTjNTbXZOITagQecpvjBDA&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CDAQ6AEwAA"">Chére Ma-Ma @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/6f709780731f8c2d057dbd743009acc9.jpg,Auburn NH;Community: Customs and Social Life;Epping NH;Family;Farming and Agriculture;Food;Gender and Sexuality;Illness;New Hampshire;Personal History: Biography and Oral History;Poetry;Religion,Biographies & Autobiographies
Quebec to New England : The Life of Monsignor Charles Dauray,"Biography of a priest who emigrated to New England from Quebec and became an instrumental figure in the Providence, Rhode Island, Roman Catholic diocese. His early life in Canada, his movement to the United States on account of illness, and his lifelong attention to Rhode Island's Roman Catholics of the late nineteenth and early twentieth centuries. His pastoral leadership of Most Precious Blood Parish in Woonsocket. From Bruce Humphries, Inc., Publishers: ""The career of Monsignor Charles Dauray is actually the history of the French-speaking population of the Diocese of Providence, Rhode Island, from 1872 to 1931.""","Kennedy, Ambrose",,"Bruce Humphries, Incorporated",1948,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/414871"">414871</a>","1850-1950, Rhode Island",,,,,,,,,,,242,"Boston, Massachusetts",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=pNF_QwAACAAJ&amp;dq=quebec+to+new+england;+ambrose+kennedy&amp;hl=en&amp;ei=RJ3STaW4G6fk0QHEsNzYCw&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CCoQ6AEwAA"">Quebec to New England... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/26f5f1307c968da899f8c2916b62eba4.jpg,Acculturation and Assimilation;Blackstone River Valley;Bristol County MA;Central Falls RI;Community: Customs and Social Life;Education;Pawtucket RI;Personal History: Biography and Oral History;Providence RI;Québec;Religion;Rhode Island;Woonsocket RI,Biographies & Autobiographies
Man in the Middle,"Short personal essay written by a journalist from Maine.  Reflections on leaving Maine early in life, eventually for New York City, and returning for his retirement. His early commitment to mastering English in spite of his home French, and both the personal and the more general, historical issues that this choice and language loss raised for him upon his return. Arguments bolstered by events surrounding the mispronunciation of his French name, the cultural insensitivity he still finds in his home state, and the attempts of others to reckon with discrimination toward French cultures in Maine. First published serially in Le FAROG Forum , in three parts. Later included in a 1970s collection of materials entitled, ""Franco American Resources in Education"" developed by Claire Bolduc. As part of this collection, the essay is followed by six discussion questions related to issues raised by the author.","Gauvin, Aimé",,Franco-American Centre,1976 December,,English,,,,Document,"<a href=""http://www.worldcat.org/oclc/31186541"">31186541</a>","20th century, Maine",,,,,,,,,,,?? (original); 7 (reprint),,,,,,Le FAROG Forum; Franco American Resources in Education,"<div class=""element-text""><a href=""http://francolib.francoamerican.org/forum/FF_Vol_4_No_3.pdf"">Le FAROG Forum, Volume 4, Number 3</a></div>",,,,,https://francolibrary.com/archive/files/a4f697b1aecbaa8b3199886105bc8bc8.jpg;https://francolibrary.com/archive/files/80598fa83ffaebc1caa9b4f02076ae69.png,Acculturation and Assimilation;Bangor ME;Biddeford ME;Ethnicity and Collective Identity;Family;Journalism;Language and Linguistics;Maine;New England;New York NY;Personal History: Biography and Oral History;Pittsfield MA;Québec;Skowhegan ME;United States,Biographies & Autobiographies
Entre Amis,"Collection de lettres envoyées par P. Louis Lalande, S.J., à  son ami Arthur Prévost, du Québec, du Canada, des fois aux États-Unis, et d'ailleurs. Rend une chronique de la vie du prêtre et de sa relation avec son ami. Publiée sept ans apriès la mort de M. Prévost. 
<br/><br/>Contient une piièce décrivant l'émigration canadienne-française en Nouvelle-Angleterre et de la croissance dans ce lieu de la communauté francophone et catholique. (pp. 62-67)","Lalande, Louis, S.J.",,Imprimerie du Sacré-Coeur,1907,,Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/427229617"">427229617</a>","jusqu'à  1900, Québec, Etats-Unis",,,,,,,,,,,"339
","Montréal, Québec",Imprimerie du Sacré-Coeur,,,,,"<div class=""element-text""><a href=""http://books.google.com/books/about/Entre_amis.html?id=Nra2QwAACAAJ"">Entre Amis... sur Google Books</a></div>",,,,,https://francolibrary.com/archive/files/071dbda127ed88056d8976c78c0b3f22.jpg,Boston MA;Canada;Education;France;Montréal QC;New England;New York NY;Old Orchard Beach ME;Personal History: Biography and Oral History;Québec;Religion;Rhode Island;Travel and Movement,Biographies & Autobiographies
"Thank you, Georgette : My 26 Years in the Legislature","Memoirs and selected speeches of a Maine state legislator from the city of Lewiston. Contains commentary on some of the campaigns, issues, actors, and events significant to Bérubé and her career in Maine politics between 1970 and 2000. Some of her accomplishments as the first woman representative of her city, and one of the longest-serving of any Maine legislator.  Contains the following chapters: Name's Georgette Remarks to Rotary International and Canadian Visitors 10/29/93 Growing Up In Lewiston Political Campaigns Issues and Programs Partisanship/Personalities Legislation GOVERNMENT Pot Pourri Random Thoughts Remarks On Key Issues","Bérubé, Georgette",,AuthorHouse,2004,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/61458038"">61458038</a>","20th century, Lewiston, Maine",,,,,,,,,,,129,"Bloomington, Indiana",AuthorHouse,,9.78142E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=zVMRKQAACAAJ&amp;dq=thank+you,+georgette&amp;hl=en&amp;sa=X&amp;ei=PSj7TtDSCan20gH6t_HHAg&amp;ved=0CDcQ6AEwAA"">Thank You, Georgette... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/e6434f29e33c45a8af86e74be97a1c8d.jpg,Auburn ME;Augusta ME;Business and Economics;Gender and Sexuality;Government and Politics;Greene ME;Leeds ME;Lewiston ME;Lisbon ME;Livermore ME;Maine;Minot ME;Northern Ireland;Orono ME;Personal History: Biography and Oral History;Québec;Sabattus ME;South Africa;Turner ME;Wales ME,Biographies & Autobiographies
Once in a Lifetime : Tribute to a Friend and Companion in a World War II Experience,"Illustrated brief memoir of northern Maine women religious moving about France during World War II. The events leading up to, and the sequence of, a five-day journey from their Paris convent to a safe haven in St. Etienne. Written soon after the death of Sr. Josephine Theriault, by her friend, in honor of her and the war experience they shared together with Sr. Geraldine Violette.","Cyr, Sr. Marguerite",,Self-published,Unknown,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/19889308"">19889308</a>","1930s, France",,,,,,,,,,,20,"Van Buren, Maine",Self-published,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=g07GHAAACAAJ&amp;dq=once+in+a+life+time;+cyr&amp;hl=en&amp;sa=X&amp;ei=NL8dT9LXLZDg2wXtw93sCw&amp;ved=0CDIQ6AEwAA"">Once in a Lifetime @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/b15b79033584324436a4836e61f36edd.jpg,France;Religion;St. John River Valley;Travel and Movement;Van Buren ME;War,Biographies & Autobiographies
Kerouac : The Definitive Biography,"Recent historical biography of Lowell, Massachusetts writer, Jack Kerouac. Based largely on primary sources. Written by an independent scholar whose childhood and later life was also spent in Lowell.","Maher, Paul, Jr.",,Taylor Trade Publications,2004,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/52347737"">52347737</a>;<a href=""http://www.worldcat.org/oclc/186671065"">186671065</a>","20th century; Lowell, Massachusetts; New York, New York",,,,,,,,,,,555,"Lanham, Maryland",Taylor Trade Publications,,9.78088E+12,,,"<div class=""element-text""><a href=""http://paulmaherjr.com/"">http://paulmaherjr.com/</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?id=t7PK83dQy9MC&amp;dq=maher%3B+kerouac&amp;source=gbs_navlinks_s"">Kerouac: The Definitive Biography @ Google Books</a> (limited preview available)</div>",,,,,https://francolibrary.com/archive/files/e823ef1237caf42a119f4ab61fe0900b.jpg,Alcohol and Drugs;Denver CO;Ethnicity and Collective Identity;Family;Fiction and Literature;Florida;Lowell MA;Merrimack River Valley;Nashua NH;New York NY;Northport NY;Pawtucketville MA;Personal History: Biography and Oral History;Poetry;Religion;Travel and Movement;Youth,Biographies & Autobiographies
My Maine Summer,"Memories of a childhood summer in the author's hometown of Van Buren, Maine, with one week spent on a vacation in Portland. Focuses on friendship, family, and baseball.","Rossignol, Matthew Albert",,Moosehead Communications,1996,"Rossignol, Brian (illustrations)",English,,,,Book,"<a href=""http://www.worldcat.org/oclc/40651518"">40651518</a>",20th century; Maine,,,,,,,,,,,116,"Greenville, Maine",Moosehead Communications,,9.78096E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=uIW3AAAACAAJ&amp;dq=my+maine+summer&amp;hl=en&amp;sa=X&amp;ei=lcghT5OVM8T00gGtntDtCA&amp;ved=0CDIQ6AEwAA"">My Maine Summer... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/238ff329c513c2bf6fd669504a68b7ac.jpg,Aroostook County ME;Family;Maine;Nonfiction -- Sports;Personal History: Biography and Oral History;Portland ME;Sports and Leisure;Van Buren ME;Youth,Biographies & Autobiographies
Girls of Tender Age : A Memoir,"Memoir of a woman growing up in the immigrant city of Hartford, Connecticut in the 1950s. Her French Canadian and Italian relatives, her childhood, early adulthood, and the processes of recollecting them. Divided into five parts: Mortality; Brain Jog; the Quest; What Goes Around...; The Future Is Now; followed by notes and acknowledgements. Alternates between stories from the life of the author, her friends and relatives, and the murder of a childhood friend by a Hartford serial child abuser named Robert Malm. The author's efforts at retelling the story of Malm's life, trial, and Connecticut execution, and their intersection with her life.","Tirone Smith, Mary-Ann",Read: Preview,Free Press,2006,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/61151630"">61151630</a>;<a href=""http://www.worldcat.org/oclc/71541743"">71541743</a>","1950s; Hartford, Connecticut",,,,,,,,,,,285,"New York, New York",Free Press,,9.78074E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=usJBbGyEGokC&amp;source=gbs_navlinks_s"">Girls of Tender Age... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/f0dcfea2fc5e7682a48af508c6fde7f3.jpg,Community: Customs and Social Life;Connecticut;Death and Disaster;Emigration and Immigration;Family;Gender and Sexuality;Hartford CT;Irish Americans;Italian Americans;Italy;Language and Linguistics;Personal History: Biography and Oral History;Polish Americans;Québec;Religion;Vermont;Violence;Youth,Biographies & Autobiographies
My Time Is Your Time : The Story of Rudy Vallee,"Memoirs of twentieth-century singer and musician, Rudy Vallée. Co-authored. Stories from his early life in Westbrook, Maine, and his college years in New Haven, Connecticut. Events along his rise to stardom, and the varieties of entertainment he participated in while in the public eye.","Vallée, Rudy;McKean, Gil",,"Ivan Obolensky, Inc.",1962,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/488031"">488031</a>",20th century; United States,,,,,,,,,,,244,"New York, New York","Ivan Obolensky, Inc.",,,,,"<div class=""element-text""><a href=""http://books.google.com/books/about/My_Time_Is_Your_Time.html?id=XuwETwEACAAJ"">My Time Is Your Time @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/82285c7f9393369cd7b5103e2ae8ca55.jpg,Los Angeles CA;Maine;Music;New York NY;Old Orchard Beach ME;Personal History: Biography and Oral History;Rumford Falls ME;Westbrook ME,Biographies & Autobiographies
Vagabond Dreams Come True,"Original autobiography of twentieth-century singer and musician, Rudy Vallée, who was born in Island Pond, Vermont and spent his youth in Westbrook, Maine. His early life, time at the University of Maine and Yale University, and his early music career. His travels and successes, and some of his thoughts on fame.","Vallée, Rudy",Excerpts,"E.P. Dutton & Co., Inc.",1930,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/910206"">910206</a>",20th century; United States,,,,,,,,,,,262,"New York, New York","E.P. Dutton & Co., Inc.",,,,,"<div class=""element-text""><a href=""http://books.google.com/books/about/Vagabond_dreams_come_true.html?id=RYg4AAAAIAAJ"">Vagabond Dreams Come True @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/d71b70dd453a963f19ceac7cf180de99.jpg,Family;Island Pond VT;Los Angeles CA;Maine;Music;New Haven CT;New York NY;Orono ME;Personal History: Biography and Oral History;Rumford Falls ME;Westbrook ME;Youth,Biographies & Autobiographies
Brothers and Heroes : A Chronicle of Military Service of Six Americans,"Military stories and individual histories of the military duties of six Augusta, Maine brothers - Armand, Laurent, Paul, Jean, William, and Louis Lambert. Written by the family's youngest son, George.  Narrative covers enlistment periods and active duty between 1941 and 1988. Appendices contain diary entries, court proceedings, individual chronologies of service, individual stations of duty, photographs, bibliography, and other information.","Lambert, George J.",,"PublishAmerica, Inc.",2008,,English,,,,Book,,"1941-2008; Augusta, Maine",,,,,,,,,,,162,"Baltimore, Maryland","PublishAmerica, Inc.",,9.78145E+12,,,"<div class=""element-text""><a href=""http://www.publishamerica.net/product22336.html"">http://www.publishamerica.net/product22336.html</a></div>",,,,,https://francolibrary.com/archive/files/19c174e26aaf7953ea0399ee91eb99fb.jpg,Augusta ME;Death and Disaster;Family;Personal History: Biography and Oral History;War,Biographies & Autobiographies
Poetry and the Landscape of Epiphany,"Short autobiographical essay on the elements of cultural heritage evident in the author's family history and youth; the persistence of a French Canadian ""communal sensuous self,"" the impact of one's environments, and recognizing one's heritage beneath evolving shapes of assimilation in America. Includes a translation of Anne Hébert's ""Castle Life."" Republished in ""The Maine Reader: The Down East Experience from 1614 to the Present,"" with a brief introduction to Maine Franco American history, local photographs, and the poem, ""To My Brother.""","Poulin, A., Jr.",,BOA Editions,1987,,Section: English;Book: English et français,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/18323269"">18323269</a>;<a href=""http://www.worldcat.org/oclc/31174604"">31174604</a>",20th century; Maine,,,,,,,,,,,,"Brockport, New York",BOA Editions,,9.78092E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=KLNcAAAAMAAJ"">Anne Hébert: Selected Poems @ Google Books</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?id=LB6jYtB3vlIC&amp;source=gbs_navlinks_s"">The Maine Reader: The Down East Experience... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/6c3e8e648cc76081c1e863250dacd1ae.jpg,Acculturation and Assimilation;Biddeford ME;Essay;Ethnicity and Collective Identity;Family;Lewiston ME;Lisbon ME;Lowell MA;Mills and Mill Work;Poetry;Religion;Youth,Biographies & Autobiographies
Hello to Springtime,"Memoirs of the author's youth as an American transplant in Ottawa, under the quirks and guise of his fainthearted mother and musician father. Childhood, schooling, religion, and observations on family life in Ontario during the era of the first World War.","Fontaine, Robert Louis",,Crowell,1955,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/1497420"">1497420</a>","1910-1955; Ottawa, Ontario",,,,,,,,,,,246,"New York, New York",Crowell,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=6JpAAAAAIAAJ"">Hello to Springtime... @ Google Books</a></div>",,,,,,Canada;Family;Marlboro MA;Music;Ontario;Religion;Travel and Movement;War;Youth,Biographies & Autobiographies
My Last Million Readers,"Autobiography of famed newspaperman, Emile Gavreau. His youth in the first decade of the twentieth century in New Haven, Connecticut, and among family in Montréal. A family's pervasive Catholicism; an early attachment to reading; intimate portraits of his father. His early work for the New Haven Journal-Courrier, later for the Hartford Courantaround the time of World War I, and at the beginning of the New York Daily Graphic.","Gauvreau, Emile",PREVIEW,E. P. Dutton and Company,1941,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/334962"">334962</a>","Early 20th century; New Haven and Hartford, Connecticut; New York, New York",,,,,,,,,,,488,"New York, New York",E. P. Dutton and Company,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=enJ_Z9yujL4C&amp;lpg=PP1&amp;pg=PP1#v=onepage&amp;q&amp;f=false"">My Last Million Readers</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/32238e65883a2260f23296e7e46d0a06.jpg,Canada;Connecticut;Family;Government and Politics;Hartford CT;Health and Wellness;Journalism;New Haven CT;New York NY;Personal History: Biography and Oral History;Religion,Biographies & Autobiographies
"When We Were the Kennedys : A Memoir from Mexico, Maine","Memoir from Mexico, Maine native and author of fiction, Monica Wood. Recalls the period of the author's youth around the time of the sudden death of her father. Her family's experience of the loss of its breadwinner in the 1960s. The shape of her 1963 mill-centered community and the diversity of people who inhabited it; portraits of the power of religion and industry among people in the towns of Rumford and Mexico. President John F. Kennedy's 1963 assassination - and the widowhood of Jacqueline Kennedy Onassis - recounted in light of the disruptive passing of the author's father earlier that same year.","Wood, Monica",Preview,Houghton Mifflin Harcourt,2012,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/719673406"">719673406</a>","1963-1964; Mexico, Maine",,,,,,en,,,,,235,"Boston, Massachusetts",Houghton Mifflin Harcourt,,9780547630144 : 054763014X,,,"<div class=""element-text""><a href=""http://www.monicawood.com"">http://www.monicawood.com</a></div>",,,,,https://francolibrary.com/archive/files/c27b101982bd03c4646d9bf6d5b21044.JPG,Community: Customs and Social Life;Death and Disaster;Family;Irish Americans;Italian Americans;Lithuanian Americans;Mexico ME;Mills and Mill Work;Personal History: Biography and Oral History;Religion;Rumford ME;Washington DC;Youth,Biographies & Autobiographies
Memory Babe : A Critical Biography of Jack Kerouac,"Biography of Lowell, Massachusetts native, poet, and author, Jack Kerouac, widely known as a founding participant in the 20th century USA literary culture that came to be called the ""Beat Movement,"" or the ""Beat Generation."" Kerouac's life from birth to early death; from Lowell, to New York, to San Francisco, to Denver, to Tampa and St. Petersburg, and back again. The cultural, interpersonal, and geographic contexts for his poetry and writings of autobiographical fiction. Anecdotes and aspects of his public and private lives, and where these lives changed and converged. Well-known for the biographer's extensive use of archival materials and interviews with Kerouac's contemporaries.","Nicosia, Gerald",,Grove Press,1983-00-00,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/9392871"">9392871</a>","20th century; Lowell, Massachusetts; United States",,,,,,,,,,,767,"New York, New York",Grove Press,,0394522702 9780394522708,,,"<div class=""element-text""><a href=""http://books.google.com/books?isbn=0520085698"">Memory Babe...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/256a44585bb73ccb59410554c0a9022e.jpg,Alcohol and Drugs;Criticism and Review;Death and Disaster;Denver CO;Family;Fiction and Literature;Lowell MA;Nashua NH;New York NY;Northport NY;Personal History: Biography and Oral History;Poetry;San Francisco CA;St. Petersburg FL;Travel and Movement;Youth,Biographies & Autobiographies
Journal d'un bibliophile,"Témoignage autobiographique d'un homme à  Manchester, New Hampshire et sa relation avec les livres. Son accumulation à  vie de milles de livres de ""Canadiana"" et ""Franco-Americana,"" et les histoires qui l'accompagnent, vers leur lieu de repos à  l'Association Canado-Américaine. Sa vie comme collectionneur de livres. Comprend aussi des lettres et des articles de journaux relatifs à  la Collection Lambert. Note: La Collection Lambert réside maintenant à  Saint Anselm College à  Manchester, New Hampshire.","Lambert, Adélard",,"Imprimerie La Parole, Limitée",1927-00-00,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/6156497"">6156497</a>","ca. 1900-1927; Manchester, New Hampshire",,,,,,fr,,,,,142,"Drummondville, Québec","Imprimerie La Parole, Limitée",,,,,"<div class=""element-text""><a href=""books.google.com/books?id=prEXAAAAMAAJ"">Journal d'un bibliophile...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/c7dcfda1c236ed961da97bdf5de65f86.jpg,Champlain NY;Clubs and Societies;Emigration and Immigration;Fall River MA;Journalism;Manchester NH;New England;New Hampshire;Personal History: Biography and Oral History;Québec;Woonsocket RI;Worcester MA,Biographies & Autobiographies
Becoming a Man : Half a Life Story,"Autobiography and coming-out narrative of Paul Monette, an Andover, Massachusetts writer. Monette recounts twenty-five closeted years of alienation and invisibility, explorations of his sexual identity, and observations on the sexual prejudice and violences around him. Growing up working-class in Massachusetts; his ill younger brother; stints at prep-school and Yale in the 1960s; time spent in England; a return to Massachusetts. Written during the battle with AIDS that eventually claimed the author's life. Winner of the 1992 National Book Award for Nonfiction. Republished in 2004.","Monette, Paul",,Harcourt Brace Jovanovich,1992,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/24872593"">24872593</a>","20th century; Andover, Massachusetts",,,,,,,,,,,278,"New York, New York",Harcourt Brace Jovanovich,,0151115192 9780151115198,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=huHZAAAAMAAJ"">Becoming a Man...</a> @ Google Books</div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0060595647"">Becoming a Man...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/7e7e96e7d91b2972c1439dfba0bbaddc.jpg,Andover MA;Boston MA;Death and Disaster;Family;Gender and Sexuality;Illness;Lawrence MA;Massachusetts;Merrimack River Valley;New Haven CT;Personal History: Biography and Oral History;Religion;Violence;Youth,Biographies & Autobiographies
Holeb : The Way I Remember It,"Memoir compiled from early twentieth-century stories of the author's youth, growing up in a large Canadian immigrant family in the townships of Brassua and Holeb, Somerset County, Maine. Rural family life in northwestern Maine - sporting, housing, schooling, work, and community.","Grenier, Ross L.",,Monkey Publishing,2010,,en,,,,Book,,"20th century; Holeb, Maine",,,,,,,,,,,128,"Caribou, Maine",Monkey Publishing,,,,,,,,,,https://francolibrary.com/archive/files/8e0723a649285424b3e2d097744c3aab.jpg,Brassua (Me?);Emigration and Immigration;Family;Farming and Agriculture;Forestry;Greenville ME;Holeb ME;Jackman ME;Long Pond ME;Maine;Moose River Valley;Québec;Religion;Waterville ME;Youth,Biographies & Autobiographies
The Voice Is All : The Lonely Victory of Jack Kerouac,"Biographical portrait of Jack Kerouac, with uniquely heavy emphasis on the suggested influence of his French Canadian heritage - and the French language - on the style and content of his creative works. Written by a Kerouac contemporary and former friend. Covers from Kerouac's early life and those of his parents, to 1951, shortly after the publication of his first novel, The Town and the City.","Johnson, Joyce",Preview,Viking,2012,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/774147822"">774147822</a>","1900-1951; New York, New York; United States",,,,,,en,,,,,489,"New York, New York",Viking,,9.78067E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?isbn=110160106X"">The Voice Is All...</a> @ Google Books</div>;<div class=""element-text""><a href=""http://www.joycejohnsonbooks.net"">http://www.joycejohnsonbooks.net</a></div>",,,,,https://francolibrary.com/archive/files/4f39825b496fbf5c5a26289d5d30f7b6.jpg,Alcohol and Drugs;Ethnicity and Collective Identity;Literary Works -- Criticism and History;Lowell MA;New York NY;Personal History: Biography and Oral History;Québec;San Francisco CA,Biographies & Autobiographies
